open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
8756.0,8758.0,8751.1,8751.1,472.84637787,OKEX.BTC-USDT,1588613640,2020-05-05 01:34:00,2020-05-05,1588608000,1617199732,1617199732,1,4139084.4110039384,1min
8760.3,8768.0,8751.4,8755.8,678.4882026,OKEX.BTC-USDT,1588613580,2020-05-05 01:33:00,2020-05-05,1588608000,1617199732,1617199732,1,5942233.60278093,1min
8794.0,8794.0,8741.5,8760.3,535.68936575,OKEX.BTC-USDT,1588613520,2020-05-05 01:32:00,2020-05-05,1588608000,1617199732,1617199732,1,4701825.916592612,1min
8800.9,8800.9,8790.2,8793.9,233.19089738,OKEX.BTC-USDT,1588613460,2020-05-05 01:31:00,2020-05-05,1588608000,1617199732,1617199732,1,2051473.600610812,1min
8794.4,8807.7,8792.5,8800.6,103.52730696,OKEX.BTC-USDT,1588613400,2020-05-05 01:30:00,2020-05-05,1588608000,1617199732,1617199732,1,910781.4829806001,1min
8800.8,8803.3,8794.6,8794.8,95.01578642,OKEX.BTC-USDT,1588613340,2020-05-05 01:29:00,2020-05-05,1588608000,1617199732,1617199732,1,835929.8857658759,1min
8803.2,8810.4,8800.2,8800.9,44.21313321,OKEX.BTC-USDT,1588613280,2020-05-05 01:28:00,2020-05-05,1588608000,1617199732,1617199732,1,389166.2091710805,1min
8813.2,8814.1,8803.3,8803.3,35.97239188,OKEX.BTC-USDT,1588613220,2020-05-05 01:27:00,2020-05-05,1588608000,1617199732,1617199732,1,316853.82077701006,1min
8813.9,8819.0,8812.3,8813.2,141.21173274,OKEX.BTC-USDT,1588613160,2020-05-05 01:26:00,2020-05-05,1588608000,1617199732,1617199732,1,1244576.667090627,1min
8812.9,8815.3,8808.9,8813.9,43.96356407,OKEX.BTC-USDT,1588613100,2020-05-05 01:25:00,2020-05-05,1588608000,1617199732,1617199732,1,387468.47557453794,1min
8806.5,8813.2,8806.5,8812.9,32.12230388,OKEX.BTC-USDT,1588613040,2020-05-05 01:24:00,2020-05-05,1588608000,1617199732,1617199732,1,282987.860491636,1min
8810.0,8812.4,8806.2,8806.3,38.0232564,OKEX.BTC-USDT,1588612980,2020-05-05 01:23:00,2020-05-05,1588608000,1617199732,1617199732,1,334914.54585966,1min
8813.6,8813.6,8804.6,8810.1,104.72015458,OKEX.BTC-USDT,1588612920,2020-05-05 01:22:00,2020-05-05,1588608000,1617199732,1617199732,1,922778.294135773,1min
8819.0,8819.0,8812.5,8813.2,7.5865888,OKEX.BTC-USDT,1588612860,2020-05-05 01:21:00,2020-05-05,1588608000,1617199732,1617199732,1,66884.12551968,1min
8818.7,8819.2,8813.1,8819.0,82.9807027,OKEX.BTC-USDT,1588612800,2020-05-05 01:20:00,2020-05-05,1588608000,1617199732,1617199732,1,731794.370005895,1min
8814.6,8819.5,8814.6,8818.5,55.40725167,OKEX.BTC-USDT,1588612740,2020-05-05 01:19:00,2020-05-05,1588608000,1617199732,1617199732,1,488500.8047111385,1min
8813.5,8816.3,8813.5,8814.5,52.23570322,OKEX.BTC-USDT,1588612680,2020-05-05 01:18:00,2020-05-05,1588608000,1617199732,1617199732,1,460405.48818107997,1min
8814.9,8816.8,8810.0,8812.3,59.39996475,OKEX.BTC-USDT,1588612620,2020-05-05 01:17:00,2020-05-05,1588608000,1617199732,1617199732,1,523527.5293205999,1min
8819.3,8826.5,8813.8,8814.4,45.81282255,OKEX.BTC-USDT,1588612560,2020-05-05 01:16:00,2020-05-05,1588608000,1617199732,1617199732,1,403924.7844999674,1min
8814.0,8819.6,8812.7,8819.2,76.49558743,OKEX.BTC-USDT,1588612500,2020-05-05 01:15:00,2020-05-05,1588608000,1617199732,1617199732,1,674430.996135338,1min
8813.6,8819.0,8813.3,8814.1,14.96492364,OKEX.BTC-USDT,1588612440,2020-05-05 01:14:00,2020-05-05,1588608000,1617199732,1617199732,1,131898.592224414,1min
8819.2,8819.2,8813.3,8813.4,7.14980036,OKEX.BTC-USDT,1588612380,2020-05-05 01:13:00,2020-05-05,1588608000,1617199732,1617199732,1,63034.784913867996,1min
8826.6,8826.6,8818.0,8819.2,48.12842547,OKEX.BTC-USDT,1588612320,2020-05-05 01:12:00,2020-05-05,1588608000,1617199732,1617199732,1,424632.2850792631,1min
8828.7,8828.7,8822.8,8827.2,34.42277896,OKEX.BTC-USDT,1588612260,2020-05-05 01:11:00,2020-05-05,1588608000,1617199732,1617199732,1,303882.57151993207,1min
8835.7,8839.9,8828.8,8828.8,86.931844,OKEX.BTC-USDT,1588612200,2020-05-05 01:10:00,2020-05-05,1588608000,1617199732,1617199732,1,767803.779169,1min
8826.8,8835.9,8826.8,8835.7,177.38642608,OKEX.BTC-USDT,1588612140,2020-05-05 01:09:00,2020-05-05,1588608000,1617199732,1617199732,1,1566543.875319,1min
8835.8,8837.7,8826.8,8826.8,29.29124208,OKEX.BTC-USDT,1588612080,2020-05-05 01:08:00,2020-05-05,1588608000,1617199732,1617199732,1,258679.74618110398,1min
8840.7,8847.4,8832.8,8835.4,39.48366758,OKEX.BTC-USDT,1588612020,2020-05-05 01:07:00,2020-05-05,1588608000,1617199732,1617199732,1,348958.62825541897,1min
8837.7,8844.0,8834.5,8840.6,46.13735441,OKEX.BTC-USDT,1588611960,2020-05-05 01:06:00,2020-05-05,1588608000,1617199732,1617199732,1,407814.9962331516,1min
8834.2,8843.3,8832.3,8838.0,98.9104373,OKEX.BTC-USDT,1588611900,2020-05-05 01:05:00,2020-05-05,1588608000,1617199732,1617199732,1,873982.51502653,1min
8828.5,8835.2,8828.5,8833.9,16.59841549,OKEX.BTC-USDT,1588611840,2020-05-05 01:04:00,2020-05-05,1588608000,1617199732,1617199732,1,146583.92687528802,1min
8826.1,8828.5,8822.9,8827.6,37.82122014,OKEX.BTC-USDT,1588611780,2020-05-05 01:03:00,2020-05-05,1588608000,1617199732,1617199732,1,333842.23699275905,1min
8827.5,8828.0,8824.1,8826.0,243.55150901,OKEX.BTC-USDT,1588611720,2020-05-05 01:02:00,2020-05-05,1588608000,1617199732,1617199732,1,2149768.2821540176,1min
8830.1,8830.9,8827.5,8827.5,60.27307802,OKEX.BTC-USDT,1588611660,2020-05-05 01:01:00,2020-05-05,1588608000,1617199732,1617199732,1,532138.951222976,1min
8829.2,8838.7,8827.0,8830.8,69.41438269,OKEX.BTC-USDT,1588611600,2020-05-05 01:00:00,2020-05-05,1588608000,1617199732,1617199732,1,612928.9991527,1min
8827.5,8829.5,8827.0,8829.4,16.6823648,OKEX.BTC-USDT,1588611540,2020-05-05 00:59:00,2020-05-05,1588608000,1617199732,1617199732,1,147279.42351856,1min
8821.1,8827.6,8821.1,8827.5,16.27281487,OKEX.BTC-USDT,1588611480,2020-05-05 00:58:00,2020-05-05,1588608000,1617199732,1617199732,1,143596.200257341,1min
8818.7,8821.0,8818.2,8820.0,27.06914621,OKEX.BTC-USDT,1588611420,2020-05-05 00:57:00,2020-05-05,1588608000,1617199732,1617199732,1,238732.2746271635,1min
