,param,equity_curve
209,"[50, 0.5, 0.3]",1.444789693859891e-14
210,"[50, 0.5, 0.4]",1.444789693859891e-14
211,"[50, 0.5, 0.7]",1.465353628602821e-14
212,"[50, 0.5, 0.6]",1.465353628602821e-14
213,"[50, 0.5, 0.8]",1.465353628602821e-14
214,"[50, 0.5, 0.9]",1.465353628602821e-14
215,"[50, 0.5, 0.5]",1.4680693178031374e-14
216,"[40, 0.6, 0.6]",1.669088820884198e-14
217,"[40, 0.6, 0.7]",1.669088820884198e-14
218,"[40, 0.6, 0.8]",1.669088820884198e-14
219,"[40, 0.6, 0.9]",1.669088820884198e-14
220,"[40, 0.6, 0.1]",1.7385989909591452e-14
221,"[40, 0.6, 0.2]",1.7385989909591452e-14
222,"[40, 0.6, 0.3]",1.7385989909591452e-14
223,"[40, 0.6, 0.5]",1.7385989909591452e-14
224,"[40, 0.6, 0.4]",1.7385989909591452e-14
225,"[30, 0.8, 0.1]",1.1718841814100968e-13
226,"[30, 0.8, 0.2]",1.1718841814100968e-13
227,"[30, 0.8, 0.4]",1.1718841814100968e-13
228,"[30, 0.8, 0.5]",1.1718841814100968e-13
229,"[30, 0.8, 0.3]",1.1718841814100968e-13
230,"[30, 0.8, 0.6]",1.2056186813582517e-13
231,"[30, 0.8, 0.7]",1.2056186813582517e-13
232,"[30, 0.8, 0.8]",1.2056186813582517e-13
233,"[30, 0.8, 0.9]",1.2056186813582517e-13
234,"[20, 1.1, 0.1]",1.6847013405435234e-13
235,"[20, 1.1, 0.2]",1.6847013405435234e-13
236,"[20, 1.1, 0.3]",1.6847013405435234e-13
237,"[20, 1.1, 0.5]",1.6847013405435234e-13
238,"[20, 1.1, 0.4]",1.6847013405435234e-13
239,"[20, 1.1, 0.6]",1.7787094604565904e-13
240,"[20, 1.1, 0.9]",1.7787094604565904e-13
241,"[20, 1.1, 0.7]",1.7787094604565904e-13
242,"[20, 1.1, 0.8]",1.7787094604565904e-13
243,"[10, 1.8, 0.2]",2.921562829182985e-13
244,"[10, 1.8, 0.1]",2.921562829182985e-13
245,"[10, 1.8, 0.3]",2.921562829182985e-13
246,"[10, 1.8, 0.4]",2.921562829182985e-13
247,"[10, 1.8, 0.5]",3.1523162600202555e-13
248,"[10, 1.8, 0.6]",3.2491116218878883e-13
249,"[10, 1.8, 0.7]",3.2491116218878883e-13
250,"[10, 1.8, 0.8]",3.2491116218878883e-13
251,"[10, 1.8, 0.9]",3.2491116218878883e-13
252,"[40, 0.7, 0.2]",5.845221815439721e-12
253,"[40, 0.7, 0.1]",5.845221815439721e-12
254,"[40, 0.7, 0.3]",5.845221815439721e-12
255,"[40, 0.7, 0.4]",5.845221815439721e-12
256,"[40, 0.7, 0.5]",5.845221815439721e-12
257,"[40, 0.7, 0.6]",5.845221815439721e-12
258,"[40, 0.7, 0.7]",5.845221815439721e-12
259,"[40, 0.7, 0.8]",5.845221815439721e-12
260,"[40, 0.7, 0.9]",5.845221815439721e-12
261,"[20, 1.2, 0.1]",1.2487932300203266e-11
262,"[20, 1.2, 0.2]",1.2487932300203266e-11
263,"[20, 1.2, 0.4]",1.2487932300203266e-11
264,"[20, 1.2, 0.3]",1.2487932300203266e-11
265,"[20, 1.2, 0.5]",1.2487932300203266e-11
266,"[20, 1.2, 0.6]",1.2696840316341409e-11
267,"[20, 1.2, 0.7]",1.2696840316341409e-11
268,"[20, 1.2, 0.8]",1.2696840316341409e-11
269,"[20, 1.2, 0.9]",1.2696840316341409e-11
270,"[10, 1.9, 0.1]",2.4417976523954788e-11
271,"[10, 1.9, 0.2]",2.4417976523954788e-11
272,"[10, 1.9, 0.3]",2.4417976523954788e-11
273,"[10, 1.9, 0.4]",2.4417976523954788e-11
274,"[10, 1.9, 0.5]",2.6346578503937413e-11
275,"[30, 0.9, 0.1]",2.682902410207031e-11
276,"[30, 0.9, 0.2]",2.682902410207031e-11
277,"[30, 0.9, 0.5]",2.682902410207031e-11
278,"[30, 0.9, 0.3]",2.682902410207031e-11
279,"[30, 0.9, 0.4]",2.682902410207031e-11
280,"[10, 1.9, 0.6]",2.6845763493971055e-11
281,"[10, 1.9, 0.7]",2.6845763493971055e-11
282,"[10, 1.9, 0.9]",2.6845763493971055e-11
283,"[10, 1.9, 0.8]",2.6845763493971055e-11
284,"[30, 0.9, 0.8]",2.728741223779615e-11
285,"[30, 0.9, 0.7]",2.728741223779615e-11
286,"[30, 0.9, 0.6]",2.728741223779615e-11
287,"[30, 0.9, 0.9]",2.728741223779615e-11
288,"[60, 0.5, 0.1]",3.7450827119677715e-11
289,"[60, 0.5, 0.2]",3.7450827119677715e-11
290,"[60, 0.5, 0.4]",3.7450827119677715e-11
291,"[60, 0.5, 0.3]",3.7450827119677715e-11
292,"[60, 0.5, 0.5]",3.8013021563200065e-11
293,"[60, 0.5, 0.6]",3.9434017848845816e-11
294,"[60, 0.5, 0.7]",3.9434017848845816e-11
295,"[60, 0.5, 0.8]",3.9434017848845816e-11
296,"[60, 0.5, 0.9]",3.9434017848845816e-11
297,"[50, 0.6, 0.1]",5.30291749958571e-11
298,"[50, 0.6, 0.2]",5.30291749958571e-11
299,"[50, 0.6, 0.3]",5.30291749958571e-11
300,"[50, 0.6, 0.4]",5.30291749958571e-11
301,"[50, 0.6, 0.6]",5.469414506948544e-11
302,"[50, 0.6, 0.7]",5.469414506948544e-11
303,"[50, 0.6, 0.8]",5.469414506948544e-11
304,"[50, 0.6, 0.9]",5.469414506948544e-11
305,"[50, 0.6, 0.5]",5.479550783693337e-11
306,"[40, 0.8, 0.2]",6.317583600096235e-10
307,"[40, 0.8, 0.3]",6.317583600096235e-10
308,"[40, 0.8, 0.4]",6.317583600096235e-10
309,"[40, 0.8, 0.1]",6.317583600096235e-10
310,"[40, 0.8, 0.5]",6.317583600096235e-10
311,"[40, 0.8, 0.8]",6.317583600096235e-10
312,"[40, 0.8, 0.6]",6.317583600096235e-10
313,"[40, 0.8, 0.7]",6.317583600096235e-10
314,"[40, 0.8, 0.9]",6.317583600096235e-10
315,"[10, 2.0, 0.1]",6.329312835202347e-10
316,"[10, 2.0, 0.2]",6.329312835202347e-10
317,"[10, 2.0, 0.4]",6.329312835202347e-10
318,"[10, 2.0, 0.3]",6.329312835202347e-10
319,"[10, 2.0, 0.5]",6.669041541271895e-10
320,"[10, 2.0, 0.6]",6.694958958676453e-10
321,"[10, 2.0, 0.8]",6.694958958676453e-10
