,param,equity_curve
0,"[10, 0.5, 0.5]",7.0292491081297085e-09
1,"[10, 0.5, 0.2]",7.0292491081297085e-09
2,"[10, 0.5, 0.1]",7.0292491081297085e-09
3,"[10, 0.5, 0.3]",7.0292491081297085e-09
4,"[10, 0.5, 0.6]",7.0292491081297085e-09
5,"[10, 0.5, 0.4]",7.0292491081297085e-09
6,"[10, 0.5, 0.7]",7.0292491081297085e-09
7,"[10, 0.5, 0.9]",7.0292491081297085e-09
8,"[10, 0.5, 0.8]",7.0292491081297085e-09
9,"[10, 0.6, 0.1]",3.119152293097835e-08
10,"[10, 0.6, 0.5]",3.119152293097835e-08
11,"[10, 0.6, 0.2]",3.119152293097835e-08
12,"[10, 0.6, 0.3]",3.119152293097835e-08
13,"[10, 0.6, 0.4]",3.119152293097835e-08
14,"[10, 0.6, 0.7]",3.119152293097835e-08
15,"[10, 0.6, 0.6]",3.119152293097835e-08
16,"[10, 0.6, 0.8]",3.119152293097835e-08
17,"[10, 0.6, 0.9]",3.119152293097835e-08
18,"[10, 0.9, 0.1]",5.55411951111302e-07
19,"[10, 0.9, 0.2]",5.55411951111302e-07
20,"[10, 0.9, 0.3]",5.55411951111302e-07
21,"[10, 0.9, 0.4]",5.55411951111302e-07
22,"[10, 0.9, 0.5]",5.55411951111302e-07
23,"[10, 0.9, 0.8]",5.55411951111302e-07
24,"[10, 0.9, 0.7]",5.55411951111302e-07
25,"[10, 0.9, 0.6]",5.55411951111302e-07
26,"[10, 0.9, 0.9]",5.55411951111302e-07
27,"[10, 0.7, 0.1]",6.005175335098607e-07
28,"[10, 0.7, 0.2]",6.005175335098607e-07
29,"[10, 0.7, 0.4]",6.005175335098607e-07
30,"[10, 0.7, 0.3]",6.005175335098607e-07
31,"[10, 0.7, 0.5]",6.005175335098607e-07
32,"[10, 0.7, 0.7]",6.005175335098607e-07
33,"[10, 0.7, 0.6]",6.005175335098607e-07
34,"[10, 0.7, 0.9]",6.005175335098607e-07
35,"[10, 0.7, 0.8]",6.005175335098607e-07
36,"[10, 1.0, 0.1]",1.6416131717817338e-06
37,"[10, 1.0, 0.2]",1.6416131717817338e-06
38,"[10, 1.0, 0.3]",1.6416131717817338e-06
39,"[10, 1.0, 0.4]",1.6416131717817338e-06
40,"[10, 1.0, 0.5]",1.6416131717817338e-06
41,"[10, 1.0, 0.7]",1.6416131717817338e-06
42,"[10, 1.0, 0.6]",1.6416131717817338e-06
43,"[10, 1.0, 0.8]",1.6416131717817338e-06
44,"[10, 1.0, 0.9]",1.6416131717817338e-06
45,"[10, 0.8, 0.1]",1.9055900778237534e-06
46,"[10, 0.8, 0.2]",1.9055900778237534e-06
47,"[10, 0.8, 0.3]",1.9055900778237534e-06
48,"[10, 0.8, 0.4]",1.9055900778237534e-06
49,"[10, 0.8, 0.5]",1.9055900778237534e-06
50,"[10, 0.8, 0.6]",1.9055900778237534e-06
51,"[10, 0.8, 0.9]",1.9055900778237534e-06
52,"[10, 0.8, 0.7]",1.9055900778237534e-06
53,"[10, 0.8, 0.8]",1.9055900778237534e-06
54,"[10, 1.1, 0.1]",6.310648308890876e-06
55,"[10, 1.1, 0.2]",6.310648308890876e-06
56,"[10, 1.1, 0.3]",6.310648308890876e-06
57,"[10, 1.1, 0.5]",6.310648308890876e-06
58,"[10, 1.1, 0.4]",6.310648308890876e-06
59,"[10, 1.1, 0.6]",6.310648308890876e-06
60,"[10, 1.1, 0.7]",6.310648308890876e-06
61,"[10, 1.1, 0.8]",6.310648308890876e-06
62,"[10, 1.1, 0.9]",6.310648308890876e-06
63,"[10, 1.2, 0.1]",3.7358344238345e-05
64,"[10, 1.2, 0.2]",3.7358344238345e-05
65,"[10, 1.2, 0.4]",3.7358344238345e-05
66,"[10, 1.2, 0.3]",3.7358344238345e-05
67,"[10, 1.2, 0.6]",3.7358344238345e-05
68,"[10, 1.2, 0.7]",3.7358344238345e-05
69,"[10, 1.2, 0.5]",3.7358344238345e-05
70,"[10, 1.2, 0.8]",3.7358344238345e-05
71,"[10, 1.2, 0.9]",3.7358344238345e-05
72,"[20, 0.5, 0.2]",0.000139764244498973
73,"[20, 0.5, 0.3]",0.000139764244498973
74,"[20, 0.5, 0.4]",0.000139764244498973
75,"[20, 0.5, 0.1]",0.000139764244498973
76,"[20, 0.5, 0.5]",0.000139764244498973
77,"[20, 0.5, 0.7]",0.000139764244498973
78,"[20, 0.5, 0.6]",0.000139764244498973
79,"[20, 0.5, 0.9]",0.000139764244498973
80,"[20, 0.5, 0.8]",0.000139764244498973
81,"[10, 1.3, 0.3]",0.0001481184825609454
82,"[10, 1.3, 0.4]",0.0001481184825609454
83,"[10, 1.3, 0.1]",0.0001481184825609454
84,"[10, 1.3, 0.2]",0.0001481184825609454
85,"[10, 1.3, 0.5]",0.0001481184825609454
86,"[10, 1.3, 0.7]",0.0001481184825609454
87,"[10, 1.3, 0.6]",0.0001481184825609454
88,"[10, 1.3, 0.8]",0.0001481184825609454
89,"[10, 1.3, 0.9]",0.0001481184825609454
90,"[30, 0.5, 0.1]",0.00017646696072365657
91,"[30, 0.5, 0.2]",0.00017646696072365657
92,"[30, 0.5, 0.4]",0.00017646696072365657
93,"[30, 0.5, 0.3]",0.00017646696072365657
94,"[30, 0.5, 0.6]",0.00017646696072365657
95,"[30, 0.5, 0.5]",0.00017646696072365657
96,"[30, 0.5, 0.7]",0.00017646696072365657
97,"[30, 0.5, 0.8]",0.00017646696072365657
98,"[30, 0.5, 0.9]",0.00017646696072365657
99,"[10, 1.5, 0.1]",0.0008855191079326889
100,"[10, 1.5, 0.2]",0.0008855191079326889
101,"[10, 1.5, 0.4]",0.0008855191079326889
102,"[10, 1.5, 0.6]",0.0008855191079326889
103,"[10, 1.5, 0.5]",0.0008855191079326889
104,"[10, 1.5, 0.3]",0.0008855191079326889
105,"[10, 1.5, 0.7]",0.0008855191079326889
106,"[10, 1.5, 0.8]",0.0008855191079326889
107,"[10, 1.5, 0.9]",0.0008855191079326889
108,"[10, 1.4, 0.1]",0.0008952691675031578
109,"[10, 1.4, 0.4]",0.0008952691675031578
110,"[10, 1.4, 0.2]",0.0008952691675031578
111,"[10, 1.4, 0.3]",0.0008952691675031578
112,"[10, 1.4, 0.5]",0.0008952691675031578
113,"[10, 1.4, 0.6]",0.0008952691675031578
114,"[10, 1.4, 0.7]",0.0008952691675031578
115,"[10, 1.4, 0.9]",0.0008952691675031578
116,"[10, 1.4, 0.8]",0.0008952691675031578
117,"[10, 1.7, 0.3]",0.0011526512143682345
118,"[10, 1.7, 0.4]",0.0011526512143682345
119,"[10, 1.7, 0.1]",0.0011526512143682345
120,"[10, 1.7, 0.5]",0.0011526512143682345
121,"[10, 1.7, 0.2]",0.0011526512143682345
122,"[10, 1.7, 0.6]",0.0011526512143682345
123,"[10, 1.7, 0.8]",0.0011526512143682345
124,"[10, 1.7, 0.7]",0.0011526512143682345
125,"[10, 1.7, 0.9]",0.0011526512143682345
126,"[20, 0.6, 0.1]",0.0011910080824288876
127,"[20, 0.6, 0.2]",0.0011910080824288876
128,"[20, 0.6, 0.5]",0.0011910080824288876
129,"[20, 0.6, 0.4]",0.0011910080824288876
130,"[20, 0.6, 0.6]",0.0011910080824288876
131,"[20, 0.6, 0.3]",0.0011910080824288876
132,"[20, 0.6, 0.7]",0.0011910080824288876
133,"[20, 0.6, 0.8]",0.0011910080824288876
134,"[20, 0.6, 0.9]",0.0011910080824288876
