,param,equity_curve
0,"[530, 4.4]",0.0
1,"[540, 4.3]",0.0
2,"[540, 4.4]",0.0
3,"[550, 4.3]",0.0
4,"[550, 4.2]",0.0
5,"[560, 4.2]",0.0
6,"[560, 4.1]",0.0
7,"[570, 4.1]",0.0
8,"[570, 4.2]",0.0
9,"[580, 4.2]",0.0
10,"[580, 4.1]",0.0
11,"[590, 4.1]",0.0
12,"[590, 4.2]",0.0
13,"[600, 4.2]",0.0
14,"[600, 4.1]",0.0
15,"[610, 4.0]",0.0
16,"[610, 4.1]",0.0
17,"[610, 4.2]",0.0
18,"[620, 4.0]",0.0
19,"[620, 4.1]",0.0
20,"[620, 4.2]",0.0
21,"[630, 3.9]",0.0
22,"[630, 3.8]",0.0
23,"[630, 4.1]",0.0
24,"[630, 4.0]",0.0
25,"[640, 3.6]",0.0
26,"[640, 3.7]",0.0
27,"[640, 3.8]",0.0
28,"[640, 3.9]",0.0
29,"[640, 4.0]",0.0
30,"[650, 3.5]",0.0
31,"[650, 3.6]",0.0
32,"[650, 3.7]",0.0
33,"[650, 3.8]",0.0
34,"[660, 3.5]",0.0
35,"[660, 3.4]",0.0
36,"[660, 3.6]",0.0
37,"[660, 3.7]",0.0
38,"[670, 3.3]",0.0
39,"[670, 3.4]",0.0
40,"[670, 3.5]",0.0
41,"[670, 3.6]",0.0
42,"[680, 3.2]",0.0
43,"[680, 3.3]",0.0
44,"[680, 3.4]",0.0
45,"[680, 3.5]",0.0
46,"[690, 3.1]",0.0
47,"[690, 3.4]",0.0
48,"[690, 3.3]",0.0
49,"[690, 3.2]",0.0
50,"[700, 3.1]",0.0
51,"[700, 3.2]",0.0
52,"[700, 3.4]",0.0
53,"[700, 3.3]",0.0
54,"[710, 3.2]",0.0
55,"[710, 3.1]",0.0
56,"[710, 3.3]",0.0
57,"[720, 3.2]",0.0
58,"[720, 3.0]",0.0
59,"[720, 3.1]",0.0
60,"[720, 3.3]",0.0
61,"[730, 3.1]",0.0
62,"[730, 3.0]",0.0
63,"[730, 3.2]",0.0
64,"[740, 3.1]",0.0
65,"[740, 3.2]",0.0
66,"[750, 3.1]",0.0
67,"[750, 3.3]",0.0
68,"[750, 3.2]",0.0
69,"[760, 3.1]",0.0
70,"[760, 3.3]",0.0
71,"[760, 3.2]",0.0
72,"[770, 3.1]",0.0
73,"[770, 3.2]",0.0
74,"[770, 3.3]",0.0
75,"[780, 3.1]",0.0
76,"[780, 3.2]",0.0
77,"[780, 3.3]",0.0
78,"[790, 3.3]",0.0
79,"[790, 3.1]",0.0
80,"[790, 3.2]",0.0
81,"[800, 3.1]",0.0
82,"[800, 3.3]",0.0
83,"[800, 3.2]",0.0
84,"[810, 3.1]",0.0
85,"[810, 3.2]",0.0
86,"[810, 3.3]",0.0
87,"[820, 3.1]",0.0
88,"[820, 3.2]",0.0
89,"[820, 3.3]",0.0
90,"[830, 3.2]",0.0
91,"[830, 3.3]",0.0
92,"[840, 3.2]",0.0
93,"[840, 3.3]",0.0
94,"[840, 3.4]",0.0
95,"[850, 3.2]",0.0
96,"[850, 3.3]",0.0
97,"[850, 3.4]",0.0
98,"[860, 3.3]",0.0
99,"[860, 3.2]",0.0
100,"[860, 3.4]",0.0
101,"[870, 3.2]",0.0
102,"[870, 3.4]",0.0
103,"[870, 3.3]",0.0
104,"[880, 3.2]",0.0
105,"[880, 3.3]",0.0
106,"[880, 3.4]",0.0
107,"[890, 3.3]",0.0
108,"[890, 3.4]",0.0
109,"[900, 3.3]",0.0
110,"[900, 3.4]",0.0
111,"[900, 3.5]",0.0
112,"[910, 3.3]",0.0
113,"[910, 3.4]",0.0
114,"[910, 3.5]",0.0
115,"[920, 3.3]",0.0
116,"[920, 3.4]",0.0
117,"[920, 3.5]",0.0
118,"[930, 3.4]",0.0
119,"[930, 3.3]",0.0
120,"[930, 3.5]",0.0
121,"[940, 3.4]",0.0
122,"[940, 3.6]",0.0
123,"[940, 3.5]",0.0
124,"[950, 3.4]",0.0
125,"[950, 3.5]",0.0
126,"[950, 3.6]",0.0
127,"[960, 3.4]",0.0
128,"[960, 3.5]",0.0
129,"[960, 3.6]",0.0
130,"[970, 3.4]",0.0
131,"[970, 3.5]",0.0
132,"[970, 3.6]",0.0
133,"[980, 3.4]",0.0
134,"[980, 3.5]",0.0
135,"[980, 3.6]",0.0
136,"[990, 3.5]",0.0
137,"[990, 3.4]",0.0
138,"[990, 3.6]",0.0
139,"[10, 0.5]",0.00042296294521697276
140,"[10, 0.6]",0.0007784153621468204
141,"[10, 0.8]",0.0008169070300113353
142,"[10, 0.9]",0.000959315872764313
143,"[10, 0.7]",0.0010030984759465435
144,"[10, 1.0]",0.0013887919636170654
145,"[10, 1.1]",0.0022362440003293217
146,"[10, 1.3]",0.0023416751551058154
147,"[10, 1.2]",0.002342868816729157
148,"[10, 1.4]",0.002786473692980952
149,"[10, 1.6]",0.005347988859430347
150,"[10, 1.5]",0.005474059498002964
151,"[10, 1.7]",0.008999266311570116
152,"[10, 1.8]",0.010743162914386994
153,"[10, 1.9]",0.018209055876973596
154,"[40, 0.5]",0.019058313733746002
155,"[20, 0.6]",0.020296415624201678
156,"[10, 2.0]",0.02140595476487221
157,"[20, 0.5]",0.021601807611524786
158,"[30, 0.5]",0.02655838679476826
159,"[10, 2.1]",0.026703398929062833
160,"[40, 0.6]",0.03251828899939895
161,"[30, 0.7]",0.032877376410350635
162,"[20, 0.7]",0.03402717299136726
163,"[30, 0.6]",0.03451155587008225
164,"[30, 0.8]",0.04356647381064012
165,"[10, 2.2]",0.05034184329547301
166,"[20, 0.8]",0.05911931209095386
167,"[40, 0.7]",0.05919006002353759
168,"[40, 0.8]",0.06319667465868235
169,"[30, 0.9]",0.06561337138001022
170,"[30, 1.0]",0.07575344202939194
171,"[20, 0.9]",0.07735616110865962
172,"[40, 0.9]",0.09252452843140199
173,"[400, 3.8]",0.09257974309337119
174,"[400, 3.9]",0.09257974309337119
175,"[310, 3.9]",0.09298620353437727
176,"[310, 4.0]",0.09298620353437727
177,"[390, 3.8]",0.0936384869590842
178,"[390, 3.9]",0.0936384869590842
179,"[410, 3.9]",0.09445187839215731
180,"[380, 3.8]",0.09685076811020697
181,"[310, 4.1]",0.09873153492911282
182,"[310, 4.3]",0.09873153492911282
183,"[310, 4.2]",0.09873153492911282
184,"[310, 4.4]",0.09873153492911282
185,"[310, 4.5]",0.09873153492911282
186,"[310, 4.6]",0.09873153492911282
187,"[300, 4.1]",0.10062018358346521
188,"[370, 3.8]",0.10301830266366557
189,"[290, 4.3]",0.10509851815554122
190,"[290, 4.4]",0.10509851815554122
191,"[290, 4.5]",0.10509851815554122
192,"[30, 1.1]",0.10579269693204894
193,"[360, 3.8]",0.10586266525139901
194,"[280, 4.5]",0.10616928791967024
195,"[300, 4.2]",0.10683719511542236
196,"[300, 4.4]",0.10683719511542236
197,"[300, 4.3]",0.10683719511542236
198,"[300, 4.5]",0.10683719511542236
199,"[300, 4.6]",0.10683719511542236
200,"[30, 1.3]",0.10760266573690967
201,"[10, 2.3]",0.10967061507751544
202,"[50, 0.5]",0.11817190846414916
203,"[390, 4.1]",0.11945586210733578
204,"[390, 4.0]",0.11945586210733578
205,"[390, 4.2]",0.11945586210733578
206,"[390, 4.3]",0.11945586210733578
207,"[390, 4.4]",0.11945586210733578
208,"[390, 4.6]",0.11945586210733578
209,"[390, 4.5]",0.11945586210733578
210,"[310, 3.6]",0.12084211789428495
211,"[310, 3.7]",0.12084211789428495
212,"[310, 3.8]",0.12084211789428495
213,"[400, 4.0]",0.1227659374700712
214,"[400, 4.1]",0.1227659374700712
215,"[400, 4.3]",0.1227659374700712
216,"[400, 4.2]",0.1227659374700712
217,"[400, 4.5]",0.1227659374700712
218,"[400, 4.4]",0.1227659374700712
219,"[380, 3.9]",0.12317969689041297
220,"[380, 4.0]",0.12317969689041297
221,"[380, 4.1]",0.12317969689041297
222,"[380, 4.4]",0.12317969689041297
223,"[380, 4.2]",0.12317969689041297
224,"[380, 4.5]",0.12317969689041297
225,"[380, 4.3]",0.12317969689041297
226,"[380, 4.6]",0.12317969689041297
227,"[380, 3.7]",0.12336817475117733
228,"[290, 4.1]",0.12483688513194927
229,"[290, 4.0]",0.12483688513194927
230,"[290, 4.2]",0.12483688513194927
231,"[410, 4.3]",0.12524849399212257
232,"[410, 4.1]",0.12524849399212257
233,"[410, 4.0]",0.12524849399212257
234,"[410, 4.2]",0.12524849399212257
235,"[410, 4.4]",0.12524849399212257
236,"[410, 4.5]",0.12524849399212257
237,"[280, 4.3]",0.12610875427333415
238,"[280, 4.4]",0.12610875427333415
239,"[380, 3.6]",0.12745155709842232
240,"[390, 3.7]",0.12770970247151575
241,"[400, 3.7]",0.1279195149218416
242,"[310, 4.7]",0.1281556377125602
243,"[310, 4.8]",0.1281556377125602
