open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
26975.8,26988.5,26929.4,26946.2,7.40300338,OKEX.BTC-USDT,1609093380,2020-12-28 02:23:00,2020-12-28,1609084800,1617201143,1617201143,1,199592.37412818,1min
26917.9,26973.4,26917.9,26973.4,9.97074541,OKEX.BTC-USDT,1609093320,2020-12-28 02:22:00,2020-12-28,1609084800,1617201143,1617201143,1,268668.2160569665,1min
26918.9,26953.5,26901.7,26918.2,12.95878129,OKEX.BTC-USDT,1609093260,2020-12-28 02:21:00,2020-12-28,1609084800,1617201143,1617201143,1,348831.60209392954,1min
26907.2,26934.7,26887,26919.6,1.46394367,OKEX.BTC-USDT,1609093200,2020-12-28 02:20:00,2020-12-28,1609084800,1617201143,1617201143,1,39399.701568178,1min
26905.4,26923.9,26886.2,26907.6,5.99089078,OKEX.BTC-USDT,1609093140,2020-12-28 02:19:00,2020-12-28,1609084800,1617201143,1617201143,1,161193.90277207,1min
26918.6,26930.4,26883.4,26893.7,10.48675758,OKEX.BTC-USDT,1609093080,2020-12-28 02:18:00,2020-12-28,1609084800,1617201143,1617201143,1,282158.272461117,1min
26868,26919.3,26868,26919.3,19.22174532,OKEX.BTC-USDT,1609093020,2020-12-28 02:17:00,2020-12-28,1609084800,1617201143,1617201143,1,516942.891025218,1min
26870.2,26870.2,26851.9,26868,9.26753421,OKEX.BTC-USDT,1609092960,2020-12-28 02:16:00,2020-12-28,1609084800,1617201143,1617201143,1,249010.303441911,1min
26854.2,26881.9,26846.8,26873.2,13.88859412,OKEX.BTC-USDT,1609092900,2020-12-28 02:15:00,2020-12-28,1609084800,1617201143,1617201143,1,373099.025861444,1min
26837.4,26859.7,26834.2,26854.2,9.05247704,OKEX.BTC-USDT,1609092840,2020-12-28 02:14:00,2020-12-28,1609084800,1617201143,1617201143,1,243020.988120432,1min
26830.5,26849.5,26802.3,26837.1,10.90653823,OKEX.BTC-USDT,1609092780,2020-12-28 02:13:00,2020-12-28,1609084800,1617201143,1617201143,1,292663.865556174,1min
26830,26835.6,26809.1,26818.9,17.48749873,OKEX.BTC-USDT,1609092720,2020-12-28 02:12:00,2020-12-28,1609084800,1617201143,1617201143,1,469092.5353079485,1min
26786,26847.1,26786,26831.2,11.93437349,OKEX.BTC-USDT,1609092660,2020-12-28 02:11:00,2020-12-28,1609084800,1617201143,1617201143,1,319943.845144014,1min
26758.7,26794.7,26758.4,26790.4,11.18478787,OKEX.BTC-USDT,1609092600,2020-12-28 02:10:00,2020-12-28,1609084800,1617201143,1617201143,1,299467.66206470854,1min
26736.4,26759.8,26705.8,26758.8,10.12607585,OKEX.BTC-USDT,1609092540,2020-12-28 02:09:00,2020-12-28,1609084800,1617201143,1617201143,1,270848.22640546,1min
26738.2,26756.5,26704.4,26737.5,13.16903864,OKEX.BTC-USDT,1609092480,2020-12-28 02:08:00,2020-12-28,1609084800,1617201143,1617201143,1,352111.779800524,1min
26766.9,26772.2,26712.4,26736.1,13.29312361,OKEX.BTC-USDT,1609092420,2020-12-28 02:07:00,2020-12-28,1609084800,1617201143,1617201143,1,355610.996252915,1min
26704.4,26760,26673.5,26760,17.05940211,OKEX.BTC-USDT,1609092360,2020-12-28 02:06:00,2020-12-28,1609084800,1617201143,1617201143,1,456035.349084942,1min
26634.1,26724.8,26634.1,26705.5,20.47800298,OKEX.BTC-USDT,1609092300,2020-12-28 02:05:00,2020-12-28,1609084800,1617201143,1617201143,1,546144.243876004,1min
26590.7,26692.5,26589.4,26635.2,37.25630594,OKEX.BTC-USDT,1609092240,2020-12-28 02:04:00,2020-12-28,1609084800,1617201143,1617201143,1,991500.207165923,1min
26795.5,26795.5,26583.7,26587.5,51.16036014,OKEX.BTC-USDT,1609092180,2020-12-28 02:03:00,2020-12-28,1609084800,1617201143,1617201143,1,1365546.7526768101,1min
26833.3,26835.4,26772.6,26800.5,4.34962816,OKEX.BTC-USDT,1609092120,2020-12-28 02:02:00,2020-12-28,1609084800,1617201143,1617201143,1,116643.54340390401,1min
26773.2,26835.7,26769.7,26831.8,10.49284625,OKEX.BTC-USDT,1609092060,2020-12-28 02:01:00,2020-12-28,1609084800,1617201143,1617201143,1,281234.511615625,1min
26807,26811.8,26745.8,26775.9,12.71915689,OKEX.BTC-USDT,1609092000,2020-12-28 02:00:00,2020-12-28,1609084800,1617201143,1617201143,1,340764.6558605905,1min
26792,26809.5,26782.6,26808.8,4.0558025,OKEX.BTC-USDT,1609091940,2020-12-28 01:59:00,2020-12-28,1609084800,1617201143,1617201143,1,108697.12932100001,1min
26755.9,26797.7,26741.6,26775.9,6.36487352,OKEX.BTC-USDT,1609091880,2020-12-28 01:58:00,2020-12-28,1609084800,1617201143,1617201143,1,170361.568148968,1min
26707.2,26755.2,26680.7,26755.2,17.57851365,OKEX.BTC-USDT,1609091820,2020-12-28 01:57:00,2020-12-28,1609084800,1617201143,1617201143,1,469894.76408088004,1min
26723.5,26729.5,26691.4,26709.6,6.49315105,OKEX.BTC-USDT,1609091760,2020-12-28 01:56:00,2020-12-28,1609084800,1617201143,1617201143,1,173474.5946848775,1min
26772.7,26772.7,26720,26720,3.32929898,OKEX.BTC-USDT,1609091700,2020-12-28 01:55:00,2020-12-28,1609084800,1617201143,1617201143,1,89046.59577372299,1min
26776.4,26817.9,26768.5,26775.5,7.77731107,OKEX.BTC-USDT,1609091640,2020-12-28 01:54:00,2020-12-28,1609084800,1617201143,1617201143,1,208244.8923447665,1min
26800.2,26806.8,26754,26780.7,13.56738284,OKEX.BTC-USDT,1609091580,2020-12-28 01:53:00,2020-12-28,1609084800,1617201143,1617201143,1,363476.29160587804,1min
26829.7,26831.4,26763.1,26791.3,18.38884556,OKEX.BTC-USDT,1609091520,2020-12-28 01:52:00,2020-12-28,1609084800,1617201143,1617201143,1,493014.14388638,1min
26740.9,26852.5,26740.9,26829.7,23.80066653,OKEX.BTC-USDT,1609091460,2020-12-28 01:51:00,2020-12-28,1609084800,1617201143,1617201143,1,637507.993206009,1min
26761.2,26763,26714.8,26738.7,13.76171808,OKEX.BTC-USDT,1609091400,2020-12-28 01:50:00,2020-12-28,1609084800,1617201143,1617201143,1,368125.270554096,1min
26768.8,26781.8,26740.1,26761.2,5.69524897,OKEX.BTC-USDT,1609091340,2020-12-28 01:49:00,2020-12-28,1609084800,1617201143,1617201143,1,152433.33868205,1min
26792.6,26800.4,26756.1,26766.4,4.26444535,OKEX.BTC-USDT,1609091280,2020-12-28 01:48:00,2020-12-28,1609084800,1617201143,1617201143,1,114199.71425032499,1min
26750.5,26811.2,26744.2,26795.7,6.76035649,OKEX.BTC-USDT,1609091220,2020-12-28 01:47:00,2020-12-28,1609084800,1617201143,1617201143,1,180995.700342419,1min
26820.1,26832,26756.1,26756.3,5.57228188,OKEX.BTC-USDT,1609091160,2020-12-28 01:46:00,2020-12-28,1609084800,1617201143,1617201143,1,149271.40145781598,1min
26773.8,26839.4,26772.2,26819.4,6.71107731,OKEX.BTC-USDT,1609091100,2020-12-28 01:45:00,2020-12-28,1609084800,1617201143,1617201143,1,179834.054245146,1min
26794.3,26796.7,26752.4,26766.9,2.04907388,OKEX.BTC-USDT,1609091040,2020-12-28 01:44:00,2020-12-28,1609084800,1617201143,1617201143,1,54875.42795072799,1min
26817.1,26824.7,26759.5,26788.5,23.60267667,OKEX.BTC-USDT,1609090980,2020-12-28 01:43:00,2020-12-28,1609084800,1617201143,1617201143,1,632617.822250676,1min
