open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
10872.6,10872.6,10862,10866.8,16.60034203,OKEX.BTC-USDT,1601317800,2020-09-29 02:30:00,2020-09-29,1601308800,1617198979,1617198979,1,180440.73776349102,1min
10875.2,10876.8,10871.6,10872.7,41.82879825,OKEX.BTC-USDT,1601317740,2020-09-29 02:29:00,2020-09-29,1601308800,1617198979,1617198979,1,454844.2607305875,1min
10872.9,10875.1,10872.9,10875.1,13.8637852,OKEX.BTC-USDT,1601317680,2020-09-29 02:28:00,2020-09-29,1601308800,1617198979,1617198979,1,150754.8002648,1min
10874.8,10874.8,10872.9,10872.9,112.94417984,OKEX.BTC-USDT,1601317620,2020-09-29 02:27:00,2020-09-29,1601308800,1617198979,1617198979,1,1228138.0699531839,1min
10871.5,10875.6,10871.5,10875.6,31.83444414,OKEX.BTC-USDT,1601317560,2020-09-29 02:26:00,2020-09-29,1601308800,1617198979,1617198979,1,346153.420078497,1min
10868.2,10875.7,10868.2,10871.6,216.84230999,OKEX.BTC-USDT,1601317500,2020-09-29 02:25:00,2020-09-29,1601308800,1617198979,1617198979,1,2357054.2253603013,1min
10864.9,10867.7,10864.9,10867.7,3.45742839,OKEX.BTC-USDT,1601317440,2020-09-29 02:24:00,2020-09-29,1601308800,1617198979,1617198979,1,37569.454114256994,1min
10865.1,10866,10865.1,10865.9,94.54166146,OKEX.BTC-USDT,1601317380,2020-09-29 02:23:00,2020-09-29,1601308800,1617198979,1617198979,1,1027242.42259363,1min
10864,10869.3,10864,10865.1,8.58119717,OKEX.BTC-USDT,1601317320,2020-09-29 02:22:00,2020-09-29,1601308800,1617198979,1617198979,1,93230.84571332349,1min
10864,10864.1,10864,10864.1,6.38116673,OKEX.BTC-USDT,1601317260,2020-09-29 02:21:00,2020-09-29,1601308800,1617198979,1617198979,1,69325.3144130565,1min
10865.1,10865.1,10862.9,10863.4,42.49668826,OKEX.BTC-USDT,1601317200,2020-09-29 02:20:00,2020-09-29,1601308800,1617198979,1617198979,1,461694.645428705,1min
10865.5,10868.6,10864.4,10865.9,5.55965476,OKEX.BTC-USDT,1601317140,2020-09-29 02:19:00,2020-09-29,1601308800,1617198979,1617198979,1,60409.540725732004,1min
10869.8,10869.8,10866.3,10866.3,7.18440773,OKEX.BTC-USDT,1601317080,2020-09-29 02:18:00,2020-09-29,1601308800,1617198979,1617198979,1,78080.50243002649,1min
10868.5,10869.8,10863.7,10869.8,7.17651716,OKEX.BTC-USDT,1601317020,2020-09-29 02:17:00,2020-09-29,1601308800,1617198979,1617198979,1,78002.641489614,1min
10864.8,10868.5,10864.7,10868.5,35.05743878,OKEX.BTC-USDT,1601316960,2020-09-29 02:16:00,2020-09-29,1601308800,1617198979,1617198979,1,380956.91711868695,1min
10860,10864.7,10853,10864.7,59.73174415,OKEX.BTC-USDT,1601316900,2020-09-29 02:15:00,2020-09-29,1601308800,1617198979,1617198979,1,648827.1110677525,1min
10862.6,10862.6,10859.3,10860,79.67922642,OKEX.BTC-USDT,1601316840,2020-09-29 02:14:00,2020-09-29,1601308800,1617198979,1617198979,1,865419.981915546,1min
10868.5,10868.5,10860.2,10862.7,65.41538518,OKEX.BTC-USDT,1601316780,2020-09-29 02:13:00,2020-09-29,1601308800,1617198979,1617198979,1,710777.409211808,1min
10866.1,10869.3,10865.4,10868.5,16.20224939,OKEX.BTC-USDT,1601316720,2020-09-29 02:12:00,2020-09-29,1601308800,1617198979,1617198979,1,176074.70479594698,1min
10866.9,10866.9,10865.8,10866.1,20.37090011,OKEX.BTC-USDT,1601316660,2020-09-29 02:11:00,2020-09-29,1601308800,1617198979,1617198979,1,221360.386045315,1min
10868.8,10868.8,10863.6,10866.4,21.89824272,OKEX.BTC-USDT,1601316600,2020-09-29 02:10:00,2020-09-29,1601308800,1617198979,1617198979,1,237981.34258387197,1min
10871.3,10871.4,10868.6,10868.9,6.63645507,OKEX.BTC-USDT,1601316540,2020-09-29 02:09:00,2020-09-29,1601308800,1617198979,1617198979,1,72138.930256407,1min
10867.9,10875.7,10867.9,10871.3,23.68007145,OKEX.BTC-USDT,1601316480,2020-09-29 02:08:00,2020-09-29,1601308800,1617198979,1617198979,1,257392.90463291996,1min
10866.9,10869.1,10866.8,10867.8,11.75217521,OKEX.BTC-USDT,1601316420,2020-09-29 02:07:00,2020-09-29,1601308800,1617198979,1617198979,1,127715.00126839349,1min
10867.9,10869.2,10861.9,10866.9,41.86732629,OKEX.BTC-USDT,1601316360,2020-09-29 02:06:00,2020-09-29,1601308800,1617198979,1617198979,1,454988.981723946,1min
