open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
40489.8,40519.9,40485.6,40510.2,3.09682538,OKEX.BTC-USDT,1610213100,2021-01-10 01:25:00,2021-01-10,1610208000,1617198450,1617198450,1,125421.42788999999,1min
40516.7,40523.3,40466.1,40489.7,2.86927186,OKEX.BTC-USDT,1610213040,2021-01-10 01:24:00,2021-01-10,1610208000,1617198450,1617198450,1,116214.69199995199,1min
40453.5,40525.5,40421.8,40525.4,4.71512999,OKEX.BTC-USDT,1610212980,2021-01-10 01:23:00,2021-01-10,1610208000,1617198450,1617198450,1,190913.0199736055,1min
40432.7,40477.9,40417.6,40453.6,3.22107769,OKEX.BTC-USDT,1610212920,2021-01-10 01:22:00,2021-01-10,1610208000,1617198450,1617198450,1,130270.52817832348,1min
40500,40500.4,40425.7,40436.6,6.01433699,OKEX.BTC-USDT,1610212860,2021-01-10 01:21:00,2021-01-10,1610208000,1617198450,1617198450,1,243389.99361241702,1min
40500,40543.2,40495.2,40500,6.07638841,OKEX.BTC-USDT,1610212800,2021-01-10 01:20:00,2021-01-10,1610208000,1617198450,1617198450,1,246093.730605,1min
40480,40510,40466.4,40499.9,2.04145939,OKEX.BTC-USDT,1610212740,2021-01-10 01:19:00,2021-01-10,1610208000,1617198450,1617198450,1,82658.5886281305,1min
40512,40530,40481.6,40489,0.93121685,OKEX.BTC-USDT,1610212680,2021-01-10 01:18:00,2021-01-10,1610208000,1617198450,1617198450,1,37714.748033425,1min
40556.4,40563.6,40498.6,40513.7,7.77031963,OKEX.BTC-USDT,1610212620,2021-01-10 01:17:00,2021-01-10,1610208000,1617198450,1617198450,1,314970.29471803154,1min
40515.1,40560,40460,40556.5,11.02185071,OKEX.BTC-USDT,1610212560,2021-01-10 01:16:00,2021-01-10,1610208000,1617198450,1617198450,1,446779.5360104181,1min
40381,40528,40381,40515.1,14.82022131,OKEX.BTC-USDT,1610212500,2021-01-10 01:15:00,2021-01-10,1610208000,1617198450,1617198450,1,599449.0525579456,1min
40395.9,40395.9,40340,40380.9,3.84784716,OKEX.BTC-USDT,1610212440,2021-01-10 01:14:00,2021-01-10,1610208000,1617198450,1617198450,1,155408.39023694402,1min
40364.2,40403,40364.2,40403,3.46798105,OKEX.BTC-USDT,1610212380,2021-01-10 01:13:00,2021-01-10,1610208000,1617198450,1617198450,1,140049.55953078,1min
40388,40388,40337.8,40366.8,1.58604413,OKEX.BTC-USDT,1610212320,2021-01-10 01:12:00,2021-01-10,1610208000,1617198450,1617198450,1,64040.338254662005,1min
40326.5,40395.8,40316.9,40387.8,1.95963559,OKEX.BTC-USDT,1610212260,2021-01-10 01:11:00,2021-01-10,1610208000,1617198450,1617198450,1,79085.3074509685,1min
40317.9,40332.8,40300.2,40315,1.21351326,OKEX.BTC-USDT,1610212200,2021-01-10 01:10:00,2021-01-10,1610208000,1617198450,1617198450,1,48924.546671127,1min
40341.4,40341.4,40270.4,40301.2,2.09927298,OKEX.BTC-USDT,1610212140,2021-01-10 01:09:00,2021-01-10,1610208000,1617198450,1617198450,1,84645.415608474,1min
40337.6,40352.8,40313.4,40343.5,4.4831758,OKEX.BTC-USDT,1610212080,2021-01-10 01:08:00,2021-01-10,1610208000,1617198450,1617198450,1,180853.77751869,1min
40229.3,40380.5,40215.6,40331.7,18.47559625,OKEX.BTC-USDT,1610212020,2021-01-10 01:07:00,2021-01-10,1610208000,1617198450,1617198450,1,744206.254748125,1min
40164,40263.8,40156.6,40229.3,5.15996172,OKEX.BTC-USDT,1610211960,2021-01-10 01:06:00,2021-01-10,1610208000,1617198450,1617198450,1,207413.175272238,1min
40156.8,40169.1,40086.3,40153.1,6.09485537,OKEX.BTC-USDT,1610211900,2021-01-10 01:05:00,2021-01-10,1610208000,1617198450,1617198450,1,244738.6126395815,1min
40181.6,40188.6,40145.2,40149.2,3.48630309,OKEX.BTC-USDT,1610211840,2021-01-10 01:04:00,2021-01-10,1610208000,1617198450,1617198450,1,140028.75813108598,1min
40089,40195.2,40071.7,40186.3,11.82125459,OKEX.BTC-USDT,1610211780,2021-01-10 01:03:00,2021-01-10,1610208000,1617198450,1617198450,1,474477.37929431355,1min
40136.6,40136.6,40059.6,40087.6,4.59083337,OKEX.BTC-USDT,1610211720,2021-01-10 01:02:00,2021-01-10,1610208000,1617198450,1617198450,1,184147.967220777,1min
40130.1,40149.4,40061.9,40135.9,6.92694748,OKEX.BTC-USDT,1610211660,2021-01-10 01:01:00,2021-01-10,1610208000,1617198450,1617198450,1,277999.18321484,1min
39988.8,40128.7,39977.5,40128.7,12.05120124,OKEX.BTC-USDT,1610211600,2021-01-10 01:00:00,2021-01-10,1610208000,1617198450,1617198450,1,482756.05767285,1min
39980.1,40009.2,39936.6,39990.6,8.02152722,OKEX.BTC-USDT,1610211540,2021-01-10 00:59:00,2021-01-10,1610208000,1617198450,1617198450,1,320743.57342622697,1min
39987.9,40050.2,39899.9,39986.4,15.57782944,OKEX.BTC-USDT,1610211480,2021-01-10 00:58:00,2021-01-10,1610208000,1617198450,1617198450,1,622913.002491696,1min
39963.5,39999.9,39872.5,39999.9,25.62863165,OKEX.BTC-USDT,1610211420,2021-01-10 00:57:00,2021-01-10,1610208000,1617198450,1617198450,1,1024676.2620408048,1min
39980,40014,39921.7,39958.3,23.64483767,OKEX.BTC-USDT,1610211360,2021-01-10 00:56:00,2021-01-10,1610208000,1617198450,1617198450,1,945064.0635578806,1min
39997,40055,39957,39977.7,63.1820109,OKEX.BTC-USDT,1610211300,2021-01-10 00:55:00,2021-01-10,1610208000,1617198450,1617198450,1,2526481.183562115,1min
40214.2,40214.3,39997,39997.1,91.55779958,OKEX.BTC-USDT,1610211240,2021-01-10 00:54:00,2021-01-10,1610208000,1617198450,1617198450,1,3671985.0647256263,1min
40172,40213.5,40121.1,40213.5,2.21943462,OKEX.BTC-USDT,1610211180,2021-01-10 00:53:00,2021-01-10,1610208000,1617198450,1617198450,1,89205.180823005,1min
40070.9,40172,40058.9,40171.9,2.72201576,OKEX.BTC-USDT,1610211120,2021-01-10 00:52:00,2021-01-10,1610208000,1617198450,1617198450,1,109211.083113264,1min
40113.4,40156.5,40052.5,40073.5,6.96197074,OKEX.BTC-USDT,1610211060,2021-01-10 00:51:00,2021-01-10,1610208000,1617198450,1617198450,1,279129.42576565297,1min
40160.4,40200,40044,40108.4,15.6564629,OKEX.BTC-USDT,1610211000,2021-01-10 00:50:00,2021-01-10,1610208000,1617198450,1617198450,1,628362.74461376,1min
40180.4,40182.4,40090.1,40160.9,7.80996495,OKEX.BTC-USDT,1610210940,2021-01-10 00:49:00,2021-01-10,1610208000,1617198450,1617198450,1,313731.3685187175,1min
40216.3,40249.4,40167,40175.8,11.08288271,OKEX.BTC-USDT,1610210880,2021-01-10 00:48:00,2021-01-10,1610208000,1617198450,1617198450,1,445488.1075552955,1min
40298.3,40301.1,40220.1,40220.1,8.58164352,OKEX.BTC-USDT,1610210820,2021-01-10 00:47:00,2021-01-10,1610208000,1617198450,1617198450,1,345490.102800384,1min
40296.4,40320,40281.3,40295.6,13.00145536,OKEX.BTC-USDT,1610210760,2021-01-10 00:46:00,2021-01-10,1610208000,1617198450,1617198450,1,523906.64518656,1min
40222.3,40317.9,40212.9,40297.5,10.32230495,OKEX.BTC-USDT,1610210700,2021-01-10 00:45:00,2021-01-10,1610208000,1617198450,1617198450,1,415574.965056505,1min
40225.4,40232.6,40130.8,40220.7,8.6586544,OKEX.BTC-USDT,1610210640,2021-01-10 00:44:00,2021-01-10,1610208000,1617198450,1617198450,1,348277.48886392004,1min
40171.1,40232.7,40150,40225.5,9.58835884,OKEX.BTC-USDT,1610210580,2021-01-10 00:43:00,2021-01-10,1610208000,1617198450,1617198450,1,385435.725157972,1min
40190.6,40190.7,40100.1,40171.1,6.37383424,OKEX.BTC-USDT,1610210520,2021-01-10 00:42:00,2021-01-10,1610208000,1617198450,1617198450,1,256106.077522304,1min
40274.4,40303.3,40184.9,40190.6,12.87977453,OKEX.BTC-USDT,1610210460,2021-01-10 00:41:00,2021-01-10,1610208000,1617198450,1617198450,1,518185.528778225,1min
40270.4,40323.8,40247.2,40273.2,4.19293365,OKEX.BTC-USDT,1610210400,2021-01-10 00:40:00,2021-01-10,1610208000,1617198450,1617198450,1,168856.98536607,1min
40281,40281,40153.3,40255.7,6.28822349,OKEX.BTC-USDT,1610210340,2021-01-10 00:39:00,2021-01-10,1610208000,1617198450,1617198450,1,253216.38437354148,1min
40278.9,40300,40269.9,40280.8,2.42913612,OKEX.BTC-USDT,1610210280,2021-01-10 00:38:00,2021-01-10,1610208000,1617198450,1617198450,1,97845.23854318201,1min
40266.3,40346.9,40260.1,40275.3,5.11632409,OKEX.BTC-USDT,1610210220,2021-01-10 00:37:00,2021-01-10,1610208000,1617198450,1617198450,1,206038.464163572,1min
40294.3,40320.3,40260.2,40261.1,5.08298638,OKEX.BTC-USDT,1610210160,2021-01-10 00:36:00,2021-01-10,1610208000,1617198450,1617198450,1,204731.000517726,1min
40364.4,40389.6,40289.7,40292.7,10.05765109,OKEX.BTC-USDT,1610210100,2021-01-10 00:35:00,2021-01-10,1610208000,1617198450,1617198450,1,405610.4848656195,1min
40377,40393.4,40351.6,40351.7,2.02394077,OKEX.BTC-USDT,1610210040,2021-01-10 00:34:00,2021-01-10,1610208000,1617198450,1617198450,1,81695.0536195495,1min
40291.8,40406.5,40284,40386.6,6.67682817,OKEX.BTC-USDT,1610209980,2021-01-10 00:33:00,2021-01-10,1610208000,1617198450,1617198450,1,269337.906915264,1min
