open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
9545.0,9545.3,9540.5,9541.4,24.60685895,OKEX.BTC-USDT,1582216440,2020-02-21 00:34:00,2020-02-21,1582214400,1617202947,1617202947,1,234828.17633164002,1min
9547.8,9547.9,9542.6,9545.1,17.69064343,OKEX.BTC-USDT,1582216380,2020-02-21 00:33:00,2020-02-21,1582214400,1617202947,1617202947,1,168882.84297232353,1min
9553.1,9553.1,9547.4,9547.9,8.96802188,OKEX.BTC-USDT,1582216320,2020-02-21 00:32:00,2020-02-21,1582214400,1617202947,1617202947,1,85649.09296494,1min
9542.2,9553.5,9540.6,9553.0,7.20899427,OKEX.BTC-USDT,1582216260,2020-02-21 00:31:00,2020-02-21,1582214400,1617202947,1617202947,1,68828.593692252,1min
9551.2,9552.4,9542.3,9542.3,18.97512808,OKEX.BTC-USDT,1582216200,2020-02-21 00:30:00,2020-02-21,1582214400,1617202947,1617202947,1,181150.80399774,1min
9542.5,9552.6,9542.5,9550.7,5.92486847,OKEX.BTC-USDT,1582216140,2020-02-21 00:29:00,2020-02-21,1582214400,1617202947,1617202947,1,56562.349335702,1min
9543.8,9546.4,9542.4,9542.4,9.78043529,OKEX.BTC-USDT,1582216080,2020-02-21 00:28:00,2020-02-21,1582214400,1617202947,1617202947,1,93335.67201599898,1min
9551.4,9551.4,9543.7,9543.8,8.91961104,OKEX.BTC-USDT,1582216020,2020-02-21 00:27:00,2020-02-21,1582214400,1617202947,1617202947,1,85160.87836550399,1min
9544.0,9554.0,9543.9,9551.4,8.44447607,OKEX.BTC-USDT,1582215960,2020-02-21 00:26:00,2020-02-21,1582214400,1617202947,1617202947,1,80625.324173539,1min
9549.2,9549.2,9544.0,9544.0,14.52062932,OKEX.BTC-USDT,1582215900,2020-02-21 00:25:00,2020-02-21,1582214400,1617202947,1617202947,1,138622.639866312,1min
