open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
11491.6,11492.5,11490.6,11492.1,19.71333258,OKEX.BTC-USDT,1597258200,2020-08-13 02:50:00,2020-08-13,1597248000,1617199221,1617199221,1,226542.661009473,1min
11489.6,11492,11488.9,11491.6,57.00491016,OKEX.BTC-USDT,1597258140,2020-08-13 02:49:00,2020-08-13,1597248000,1617199221,1617199221,1,655020.620684496,1min
11488.6,11492.4,11488.4,11489.6,72.78572388,OKEX.BTC-USDT,1597258080,2020-08-13 02:48:00,2020-08-13,1597248000,1617199221,1617199221,1,836242.4602297081,1min
11495.3,11497,11488.6,11488.6,26.25361623,OKEX.BTC-USDT,1597258020,2020-08-13 02:47:00,2020-08-13,1597248000,1617199221,1617199221,1,301705.2450343485,1min
11499.2,11499.4,11488.9,11495.3,59.07011291,OKEX.BTC-USDT,1597257960,2020-08-13 02:46:00,2020-08-13,1597248000,1617199221,1617199221,1,679143.8556544975,1min
11502.8,11502.8,11487.1,11499.2,31.67120463,OKEX.BTC-USDT,1597257900,2020-08-13 02:45:00,2020-08-13,1597248000,1617199221,1617199221,1,364250.52444963,1min
11507.7,11508.1,11501.7,11502.8,89.85176685,OKEX.BTC-USDT,1597257840,2020-08-13 02:44:00,2020-08-13,1597248000,1617199221,1617199221,1,1033767.0405509626,1min
11501,11507.5,11497.3,11507.5,30.01026622,OKEX.BTC-USDT,1597257780,2020-08-13 02:43:00,2020-08-13,1597248000,1617199221,1617199221,1,345245.60516143497,1min
11503.1,11506.7,11499.9,11501,30.76640331,OKEX.BTC-USDT,1597257720,2020-08-13 02:42:00,2020-08-13,1597248000,1617199221,1617199221,1,353876.7091917855,1min
11510.6,11510.6,11502.8,11503.1,49.02377909,OKEX.BTC-USDT,1597257660,2020-08-13 02:41:00,2020-08-13,1597248000,1617199221,1617199221,1,564109.2724217665,1min
11503.3,11512.5,11503.3,11510.5,12.10367591,OKEX.BTC-USDT,1597257600,2020-08-13 02:40:00,2020-08-13,1597248000,1617199221,1617199221,1,139275.788328779,1min
11504.1,11505.8,11501.4,11503.3,67.17760575,OKEX.BTC-USDT,1597257540,2020-08-13 02:39:00,2020-08-13,1597248000,1617199221,1617199221,1,772791.0232662751,1min
11503.4,11508.6,11501,11504.1,35.1303287,OKEX.BTC-USDT,1597257480,2020-08-13 02:38:00,2020-08-13,1597248000,1617199221,1617199221,1,404130.518782625,1min
11513.1,11513.1,11499.8,11503,76.7970706,OKEX.BTC-USDT,1597257420,2020-08-13 02:37:00,2020-08-13,1597248000,1617199221,1617199221,1,883784.52831833,1min
11510.7,11513.6,11509.5,11513.2,42.55701176,OKEX.BTC-USDT,1597257360,2020-08-13 02:36:00,2020-08-13,1597248000,1617199221,1617199221,1,489914.191530532,1min
11527.2,11527.2,11510.1,11510.6,81.6700756,OKEX.BTC-USDT,1597257300,2020-08-13 02:35:00,2020-08-13,1597248000,1617199221,1617199221,1,940749.4338288401,1min
11530.2,11532.3,11527.2,11527.2,42.48566061,OKEX.BTC-USDT,1597257240,2020-08-13 02:34:00,2020-08-13,1597248000,1617199221,1617199221,1,489804.435474507,1min
11531.5,11531.9,11530.1,11530.2,6.34596974,OKEX.BTC-USDT,1597257180,2020-08-13 02:33:00,2020-08-13,1597248000,1617199221,1617199221,1,73174.42517647901,1min
