open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
49775.4,49804.4,49775.4,49791.6,0.78494406,OKEX.BTC-USDT,1614189120,2021-02-25 01:52:00,2021-02-25,1614182400,1617198217,1617198217,1,39077.26261101,1min
49820.1,49844.9,49765.4,49775.5,5.65927349,OKEX.BTC-USDT,1614189060,2021-02-25 01:51:00,2021-02-25,1614182400,1617198217,1617198217,1,281819.36940032203,1min
49760.9,49825.8,49760.9,49825.8,3.07279655,OKEX.BTC-USDT,1614189000,2021-02-25 01:50:00,2021-02-25,1614182400,1617198217,1617198217,1,153004.83409294253,1min
49775.3,49775.3,49726.4,49761,1.89069157,OKEX.BTC-USDT,1614188940,2021-02-25 01:49:00,2021-02-25,1614182400,1617198217,1617198217,1,94096.2216594955,1min
49812.9,49814.4,49773.6,49782.2,0.95832073,OKEX.BTC-USDT,1614188880,2021-02-25 01:48:00,2021-02-25,1614182400,1617198217,1617198217,1,47722.0244682115,1min
49796,49816,49791.2,49805.4,1.57254657,OKEX.BTC-USDT,1614188820,2021-02-25 01:47:00,2021-02-25,1614182400,1617198217,1617198217,1,78313.919968599,1min
49839.8,49854,49756.3,49794,4.25459718,OKEX.BTC-USDT,1614188760,2021-02-25 01:46:00,2021-02-25,1614182400,1617198217,1617198217,1,211950.842256342,1min
49845.5,49880.9,49839.7,49839.7,1.00945313,OKEX.BTC-USDT,1614188700,2021-02-25 01:45:00,2021-02-25,1614182400,1617198217,1617198217,1,50313.768577338,1min
49858.5,49876,49822.5,49852.5,10.12502866,OKEX.BTC-USDT,1614188640,2021-02-25 01:44:00,2021-02-25,1614182400,1617198217,1617198217,1,504788.36635863,1min
49801.5,49860.9,49797.4,49860.9,0.5825985,OKEX.BTC-USDT,1614188580,2021-02-25 01:43:00,2021-02-25,1614182400,1617198217,1617198217,1,29031.5823732,1min
49812,49828.9,49779.5,49808.3,2.33731967,OKEX.BTC-USDT,1614188520,2021-02-25 01:42:00,2021-02-25,1614182400,1617198217,1617198217,1,116422.2433606505,1min
