,param,equity_curve
0,"[10, 0.5, 0.2]",1.053550054002419e-06
1,"[10, 0.5, 0.3]",1.053550054002419e-06
2,"[10, 0.5, 0.4]",1.053550054002419e-06
3,"[10, 0.5, 0.1]",1.053550054002419e-06
4,"[10, 0.5, 0.6]",1.053550054002419e-06
5,"[10, 0.5, 0.5]",1.053550054002419e-06
6,"[10, 0.5, 0.7]",1.053550054002419e-06
7,"[10, 0.5, 0.8]",1.053550054002419e-06
8,"[10, 0.5, 0.9]",1.053550054002419e-06
9,"[10, 0.6, 0.1]",4.2806546593559625e-06
10,"[10, 0.6, 0.2]",4.2806546593559625e-06
11,"[10, 0.6, 0.3]",4.2806546593559625e-06
12,"[10, 0.6, 0.4]",4.2806546593559625e-06
13,"[10, 0.6, 0.5]",4.2806546593559625e-06
14,"[10, 0.6, 0.6]",4.2806546593559625e-06
15,"[10, 0.6, 0.7]",4.2806546593559625e-06
16,"[10, 0.6, 0.9]",4.2806546593559625e-06
17,"[10, 0.6, 0.8]",4.2806546593559625e-06
18,"[10, 0.7, 0.1]",2.9794488465585267e-05
19,"[10, 0.7, 0.3]",2.9794488465585267e-05
20,"[10, 0.7, 0.4]",2.9794488465585267e-05
21,"[10, 0.7, 0.2]",2.9794488465585267e-05
22,"[10, 0.7, 0.5]",2.9794488465585267e-05
23,"[10, 0.7, 0.8]",2.9794488465585267e-05
24,"[10, 0.7, 0.6]",2.9794488465585267e-05
25,"[10, 0.7, 0.9]",2.9794488465585267e-05
26,"[10, 0.7, 0.7]",2.9794488465585267e-05
27,"[10, 0.8, 0.2]",5.273760967457399e-05
28,"[10, 0.8, 0.3]",5.273760967457399e-05
29,"[10, 0.8, 0.1]",5.273760967457399e-05
30,"[10, 0.8, 0.4]",5.273760967457399e-05
31,"[10, 0.8, 0.6]",5.273760967457399e-05
32,"[10, 0.8, 0.5]",5.273760967457399e-05
33,"[10, 0.8, 0.7]",5.273760967457399e-05
34,"[10, 0.8, 0.8]",5.273760967457399e-05
35,"[10, 0.8, 0.9]",5.273760967457399e-05
36,"[10, 0.9, 0.2]",0.00018088735023952357
37,"[10, 0.9, 0.1]",0.00018088735023952357
38,"[10, 0.9, 0.3]",0.00018088735023952357
39,"[10, 0.9, 0.4]",0.00018088735023952357
40,"[10, 0.9, 0.6]",0.00018088735023952357
41,"[10, 0.9, 0.7]",0.00018088735023952357
42,"[10, 0.9, 0.5]",0.00018088735023952357
43,"[10, 0.9, 0.8]",0.00018088735023952357
44,"[10, 0.9, 0.9]",0.00018088735023952357
45,"[10, 1.0, 0.2]",0.0004941081311061707
46,"[10, 1.0, 0.1]",0.0004941081311061707
47,"[10, 1.0, 0.3]",0.0004941081311061707
48,"[10, 1.0, 0.4]",0.0004941081311061707
49,"[10, 1.0, 0.6]",0.0004941081311061707
50,"[10, 1.0, 0.5]",0.0004941081311061707
51,"[10, 1.0, 0.8]",0.0004941081311061707
52,"[10, 1.0, 0.7]",0.0004941081311061707
53,"[10, 1.0, 0.9]",0.0004941081311061707
54,"[20, 0.5, 0.1]",0.0006607348384826773
55,"[20, 0.5, 0.4]",0.0006607348384826773
56,"[20, 0.5, 0.3]",0.0006607348384826773
57,"[20, 0.5, 0.2]",0.0006607348384826773
58,"[20, 0.5, 0.7]",0.0006607348384826773
59,"[20, 0.5, 0.6]",0.0006607348384826773
60,"[20, 0.5, 0.5]",0.0006607348384826773
61,"[20, 0.5, 0.8]",0.0006607348384826773
62,"[20, 0.5, 0.9]",0.0006607348384826773
63,"[10, 1.1, 0.1]",0.0008670424505303206
64,"[10, 1.1, 0.2]",0.0008670424505303206
65,"[10, 1.1, 0.4]",0.0008670424505303206
66,"[10, 1.1, 0.3]",0.0008670424505303206
67,"[10, 1.1, 0.5]",0.0008670424505303206
68,"[10, 1.1, 0.7]",0.0008670424505303206
69,"[10, 1.1, 0.8]",0.0008670424505303206
70,"[10, 1.1, 0.9]",0.0008670424505303206
71,"[10, 1.1, 0.6]",0.0008670424505303206
72,"[20, 0.6, 0.3]",0.0010211563442500478
73,"[20, 0.6, 0.1]",0.0010211563442500478
74,"[20, 0.6, 0.4]",0.0010211563442500478
75,"[20, 0.6, 0.2]",0.0010211563442500478
76,"[20, 0.6, 0.5]",0.0010211563442500478
77,"[20, 0.6, 0.7]",0.0010211563442500478
78,"[20, 0.6, 0.6]",0.0010211563442500478
79,"[20, 0.6, 0.8]",0.0010211563442500478
80,"[20, 0.6, 0.9]",0.0010211563442500478
81,"[10, 1.3, 0.1]",0.0016144895787515222
82,"[10, 1.3, 0.2]",0.0016144895787515222
83,"[10, 1.3, 0.3]",0.0016144895787515222
84,"[10, 1.3, 0.4]",0.0016144895787515222
85,"[10, 1.3, 0.5]",0.0016144895787515222
86,"[10, 1.3, 0.6]",0.0016144895787515222
87,"[10, 1.3, 0.9]",0.0016144895787515222
88,"[10, 1.3, 0.8]",0.0016144895787515222
89,"[10, 1.3, 0.7]",0.0016144895787515222
90,"[10, 1.2, 0.1]",0.0016290027117676202
91,"[10, 1.2, 0.3]",0.0016290027117676202
92,"[10, 1.2, 0.2]",0.0016290027117676202
93,"[10, 1.2, 0.6]",0.0016290027117676202
94,"[10, 1.2, 0.5]",0.0016290027117676202
95,"[10, 1.2, 0.9]",0.0016290027117676202
96,"[10, 1.2, 0.8]",0.0016290027117676202
97,"[10, 1.2, 0.4]",0.0016290027117676202
98,"[10, 1.2, 0.7]",0.0016290027117676202
99,"[10, 1.4, 0.3]",0.0016318279716741673
100,"[10, 1.4, 0.2]",0.0016318279716741673
101,"[10, 1.4, 0.4]",0.0016318279716741673
102,"[10, 1.4, 0.5]",0.0016318279716741673
103,"[10, 1.4, 0.1]",0.0016318279716741673
104,"[10, 1.4, 0.7]",0.0016318279716741673
105,"[10, 1.4, 0.6]",0.0016318279716741673
106,"[10, 1.4, 0.8]",0.0016318279716741673
107,"[10, 1.4, 0.9]",0.0016318279716741673
108,"[10, 1.5, 0.1]",0.002111295390943714
109,"[10, 1.5, 0.3]",0.002111295390943714
110,"[10, 1.5, 0.5]",0.002111295390943714
111,"[10, 1.5, 0.6]",0.002111295390943714
112,"[10, 1.5, 0.2]",0.002111295390943714
113,"[10, 1.5, 0.7]",0.002111295390943714
114,"[10, 1.5, 0.4]",0.002111295390943714
115,"[10, 1.5, 0.9]",0.002111295390943714
116,"[10, 1.5, 0.8]",0.002111295390943714
117,"[10, 1.6, 0.1]",0.004109837169606726
118,"[10, 1.6, 0.2]",0.004109837169606726
119,"[10, 1.6, 0.3]",0.004109837169606726
120,"[10, 1.6, 0.5]",0.004109837169606726
121,"[10, 1.6, 0.8]",0.004109837169606726
122,"[10, 1.6, 0.7]",0.004109837169606726
123,"[10, 1.6, 0.4]",0.004109837169606726
124,"[10, 1.6, 0.6]",0.004109837169606726
125,"[10, 1.6, 0.9]",0.004109837169606726
126,"[20, 0.7, 0.1]",0.0063471343520955245
127,"[20, 0.7, 0.2]",0.0063471343520955245
128,"[20, 0.7, 0.4]",0.0063471343520955245
129,"[20, 0.7, 0.5]",0.0063471343520955245
130,"[20, 0.7, 0.3]",0.0063471343520955245
131,"[20, 0.7, 0.6]",0.0063471343520955245
132,"[20, 0.7, 0.7]",0.0063471343520955245
133,"[20, 0.7, 0.8]",0.0063471343520955245
134,"[20, 0.7, 0.9]",0.0063471343520955245
135,"[10, 1.7, 0.1]",0.010178134686683866
136,"[10, 1.7, 0.2]",0.010178134686683866
137,"[10, 1.7, 0.4]",0.010178134686683866
138,"[10, 1.7, 0.5]",0.010178134686683866
139,"[10, 1.7, 0.3]",0.010178134686683866
140,"[10, 1.7, 0.6]",0.010178134686683866
141,"[10, 1.7, 0.7]",0.010178134686683866
142,"[10, 1.7, 0.8]",0.010178134686683866
143,"[10, 1.7, 0.9]",0.010178134686683866
144,"[20, 0.8, 0.1]",0.014468727603287147
145,"[20, 0.8, 0.2]",0.014468727603287147
146,"[20, 0.8, 0.4]",0.014468727603287147
147,"[20, 0.8, 0.3]",0.014468727603287147
148,"[20, 0.8, 0.5]",0.014468727603287147
149,"[20, 0.8, 0.6]",0.014468727603287147
150,"[20, 0.8, 0.7]",0.014468727603287147
151,"[20, 0.8, 0.8]",0.014468727603287147
152,"[20, 0.8, 0.9]",0.014468727603287147
153,"[10, 1.8, 0.1]",0.016850411392191164
154,"[10, 1.8, 0.2]",0.016850411392191164
155,"[10, 1.8, 0.4]",0.016850411392191164
156,"[10, 1.8, 0.5]",0.016850411392191164
157,"[10, 1.8, 0.3]",0.016850411392191164
158,"[10, 1.8, 0.6]",0.016850411392191164
159,"[10, 1.8, 0.8]",0.016850411392191164
160,"[10, 1.8, 0.7]",0.016850411392191164
161,"[10, 1.8, 0.9]",0.016850411392191164
162,"[30, 0.5, 0.1]",0.019593185267414354
163,"[30, 0.5, 0.4]",0.019593185267414354
164,"[30, 0.5, 0.3]",0.019593185267414354
165,"[30, 0.5, 0.2]",0.019593185267414354
166,"[30, 0.5, 0.5]",0.019593185267414354
167,"[30, 0.5, 0.7]",0.019593185267414354
168,"[30, 0.5, 0.8]",0.019593185267414354
169,"[30, 0.5, 0.6]",0.019593185267414354
170,"[30, 0.5, 0.9]",0.019593185267414354
171,"[30, 0.6, 0.3]",0.02610122016890568
172,"[30, 0.6, 0.2]",0.02610122016890568
173,"[30, 0.6, 0.1]",0.02610122016890568
174,"[30, 0.6, 0.4]",0.02610122016890568
175,"[30, 0.6, 0.5]",0.02610122016890568
176,"[30, 0.6, 0.6]",0.02610122016890568
177,"[30, 0.6, 0.7]",0.02610122016890568
178,"[30, 0.6, 0.8]",0.02610122016890568
179,"[30, 0.6, 0.9]",0.02610122016890568
180,"[20, 0.9, 0.1]",0.026171644838687808
181,"[20, 0.9, 0.2]",0.026171644838687808
182,"[20, 0.9, 0.3]",0.026171644838687808
183,"[20, 0.9, 0.4]",0.026171644838687808
184,"[20, 0.9, 0.8]",0.026171644838687808
185,"[20, 0.9, 0.7]",0.026171644838687808
186,"[20, 0.9, 0.6]",0.026171644838687808
187,"[20, 0.9, 0.9]",0.026171644838687808
188,"[20, 0.9, 0.5]",0.026171644838687808
189,"[10, 1.9, 0.2]",0.028066996441133325
190,"[10, 1.9, 0.1]",0.028066996441133325
191,"[10, 1.9, 0.4]",0.028066996441133325
192,"[10, 1.9, 0.5]",0.028066996441133325
193,"[10, 1.9, 0.3]",0.028066996441133325
194,"[10, 1.9, 0.7]",0.028066996441133325
195,"[10, 1.9, 0.6]",0.028066996441133325
196,"[10, 1.9, 0.8]",0.028066996441133325
197,"[10, 1.9, 0.9]",0.028066996441133325
198,"[20, 1.0, 0.2]",0.03470877241799018
199,"[20, 1.0, 0.1]",0.03470877241799018
200,"[20, 1.0, 0.3]",0.03470877241799018
201,"[20, 1.0, 0.4]",0.03470877241799018
202,"[20, 1.0, 0.5]",0.03470877241799018
203,"[20, 1.0, 0.6]",0.03470877241799018
204,"[20, 1.0, 0.7]",0.03470877241799018
205,"[20, 1.0, 0.8]",0.03470877241799018
206,"[20, 1.0, 0.9]",0.03470877241799018
207,"[10, 2.0, 0.1]",0.05120762001334571
208,"[10, 2.0, 0.4]",0.05120762001334571
209,"[10, 2.0, 0.3]",0.05120762001334571
210,"[10, 2.0, 0.2]",0.05120762001334571
211,"[10, 2.0, 0.6]",0.05120762001334571
212,"[10, 2.0, 0.5]",0.05120762001334571
213,"[10, 2.0, 0.7]",0.05120762001334571
214,"[10, 2.0, 0.9]",0.05120762001334571
215,"[10, 2.0, 0.8]",0.05120762001334571
216,"[20, 1.1, 0.1]",0.06741137580909334
217,"[20, 1.1, 0.2]",0.06741137580909334
218,"[20, 1.1, 0.3]",0.06741137580909334
219,"[20, 1.1, 0.4]",0.06741137580909334
220,"[20, 1.1, 0.5]",0.06741137580909334
221,"[20, 1.1, 0.7]",0.06741137580909334
222,"[20, 1.1, 0.6]",0.06741137580909334
223,"[20, 1.1, 0.8]",0.06741137580909334
224,"[20, 1.1, 0.9]",0.06741137580909334
225,"[30, 0.7, 0.1]",0.06937824880210319
226,"[30, 0.7, 0.2]",0.06937824880210319
227,"[30, 0.7, 0.3]",0.06937824880210319
228,"[30, 0.7, 0.4]",0.06937824880210319
229,"[30, 0.7, 0.5]",0.06937824880210319
230,"[30, 0.7, 0.6]",0.06937824880210319
231,"[30, 0.7, 0.8]",0.06937824880210319
232,"[30, 0.7, 0.9]",0.06937824880210319
233,"[30, 0.7, 0.7]",0.06937824880210319
234,"[20, 1.2, 0.1]",0.09003937395275044
235,"[20, 1.2, 0.3]",0.09003937395275044
236,"[20, 1.2, 0.2]",0.09003937395275044
237,"[20, 1.2, 0.4]",0.09003937395275044
238,"[20, 1.2, 0.6]",0.09003937395275044
239,"[20, 1.2, 0.7]",0.09003937395275044
240,"[20, 1.2, 0.5]",0.09003937395275044
241,"[20, 1.2, 0.8]",0.09003937395275044
242,"[20, 1.2, 0.9]",0.09003937395275044
243,"[30, 0.8, 0.1]",0.10594195108294618
244,"[30, 0.8, 0.2]",0.10594195108294618
245,"[30, 0.8, 0.4]",0.10594195108294618
246,"[30, 0.8, 0.3]",0.10594195108294618
247,"[30, 0.8, 0.5]",0.10594195108294618
248,"[30, 0.8, 0.6]",0.10594195108294618
249,"[30, 0.8, 0.8]",0.10594195108294618
250,"[30, 0.8, 0.9]",0.10594195108294618
251,"[30, 0.8, 0.7]",0.10594195108294618
252,"[10, 2.1, 0.2]",0.11233583973830172
253,"[10, 2.1, 0.4]",0.11233583973830172
254,"[10, 2.1, 0.3]",0.11233583973830172
255,"[10, 2.1, 0.1]",0.11233583973830172
256,"[10, 2.1, 0.5]",0.11233583973830172
257,"[10, 2.1, 0.7]",0.11233583973830172
258,"[10, 2.1, 0.6]",0.11233583973830172
259,"[10, 2.1, 0.8]",0.11233583973830172
260,"[10, 2.1, 0.9]",0.11233583973830172
261,"[10, 2.2, 0.1]",0.12807538520313158
262,"[10, 2.2, 0.2]",0.12807538520313158
263,"[10, 2.2, 0.3]",0.12807538520313158
264,"[10, 2.2, 0.6]",0.12807538520313158
265,"[10, 2.2, 0.5]",0.12807538520313158
266,"[10, 2.2, 0.4]",0.12807538520313158
267,"[10, 2.2, 0.7]",0.12807538520313158
268,"[10, 2.2, 0.8]",0.12807538520313158
269,"[10, 2.2, 0.9]",0.12807538520313158
270,"[10, 2.3, 0.1]",0.13772522551395114
271,"[10, 2.3, 0.2]",0.13772522551395114
272,"[10, 2.3, 0.3]",0.13772522551395114
273,"[10, 2.3, 0.4]",0.13772522551395114
274,"[10, 2.3, 0.5]",0.13772522551395114
275,"[10, 2.3, 0.6]",0.13772522551395114
276,"[10, 2.3, 0.7]",0.13772522551395114
277,"[10, 2.3, 0.9]",0.13772522551395114
278,"[10, 2.3, 0.8]",0.13772522551395114
279,"[30, 0.9, 0.1]",0.18181100268601105
280,"[30, 0.9, 0.2]",0.18181100268601105
281,"[30, 0.9, 0.4]",0.18181100268601105
282,"[30, 0.9, 0.3]",0.18181100268601105
283,"[30, 0.9, 0.8]",0.18181100268601105
284,"[30, 0.9, 0.9]",0.18181100268601105
285,"[30, 0.9, 0.7]",0.18181100268601105
286,"[30, 0.9, 0.5]",0.18181100268601105
287,"[30, 0.9, 0.6]",0.18181100268601105
288,"[40, 0.5, 0.1]",0.24699942062737568
289,"[40, 0.5, 0.3]",0.24699942062737568
290,"[40, 0.5, 0.4]",0.24699942062737568
291,"[40, 0.5, 0.2]",0.24699942062737568
292,"[40, 0.5, 0.5]",0.24699942062737568
293,"[40, 0.5, 0.6]",0.24699942062737568
294,"[40, 0.5, 0.7]",0.24699942062737568
295,"[40, 0.5, 0.8]",0.24699942062737568
296,"[40, 0.5, 0.9]",0.24699942062737568
297,"[20, 1.3, 0.1]",0.2640011336643178
298,"[20, 1.3, 0.2]",0.2640011336643178
299,"[20, 1.3, 0.3]",0.2640011336643178
300,"[20, 1.3, 0.4]",0.2640011336643178
301,"[20, 1.3, 0.6]",0.2640011336643178
302,"[20, 1.3, 0.5]",0.2640011336643178
303,"[20, 1.3, 0.7]",0.2640011336643178
304,"[20, 1.3, 0.8]",0.2640011336643178
305,"[20, 1.3, 0.9]",0.2640011336643178
306,"[10, 2.4, 0.1]",0.2872905600705516
307,"[10, 2.4, 0.3]",0.2872905600705516
308,"[10, 2.4, 0.2]",0.2872905600705516
309,"[10, 2.4, 0.4]",0.2872905600705516
310,"[10, 2.4, 0.5]",0.2872905600705516
311,"[10, 2.4, 0.6]",0.2872905600705516
312,"[10, 2.4, 0.9]",0.2872905600705516
313,"[10, 2.4, 0.7]",0.2872905600705516
314,"[10, 2.4, 0.8]",0.2872905600705516
315,"[30, 1.0, 0.1]",0.30150410011171286
316,"[30, 1.0, 0.2]",0.30150410011171286
317,"[30, 1.0, 0.3]",0.30150410011171286
318,"[30, 1.0, 0.4]",0.30150410011171286
319,"[30, 1.0, 0.5]",0.30150410011171286
320,"[30, 1.0, 0.6]",0.30150410011171286
321,"[30, 1.0, 0.7]",0.30150410011171286
322,"[30, 1.0, 0.8]",0.30150410011171286
323,"[30, 1.0, 0.9]",0.30150410011171286
324,"[10, 2.6, 0.2]",0.30677904577279413
325,"[10, 2.6, 0.1]",0.30677904577279413
326,"[10, 2.6, 0.3]",0.30677904577279413
327,"[10, 2.6, 0.5]",0.30677904577279413
328,"[10, 2.6, 0.4]",0.30677904577279413
329,"[10, 2.6, 0.6]",0.30677904577279413
330,"[10, 2.6, 0.8]",0.30677904577279413
331,"[10, 2.6, 0.7]",0.30677904577279413
332,"[10, 2.6, 0.9]",0.30677904577279413
333,"[30, 1.1, 0.1]",0.319378227366375
334,"[30, 1.1, 0.2]",0.319378227366375
335,"[30, 1.1, 0.4]",0.319378227366375
336,"[30, 1.1, 0.3]",0.319378227366375
337,"[30, 1.1, 0.6]",0.319378227366375
338,"[30, 1.1, 0.7]",0.319378227366375
339,"[30, 1.1, 0.5]",0.319378227366375
340,"[30, 1.1, 0.8]",0.319378227366375
341,"[30, 1.1, 0.9]",0.319378227366375
342,"[140, 0.5, 0.2]",0.3579743274626249
343,"[140, 0.5, 0.3]",0.3579743274626249
344,"[140, 0.5, 0.4]",0.3579743274626249
345,"[140, 0.5, 0.6]",0.3579743274626249
346,"[140, 0.5, 0.5]",0.3579743274626249
347,"[140, 0.5, 0.1]",0.3579743274626249
348,"[140, 0.5, 0.7]",0.3579743274626249
349,"[140, 0.5, 0.8]",0.3579743274626249
350,"[140, 0.5, 0.9]",0.3579743274626249
351,"[20, 1.4, 0.1]",0.3722105289754978
352,"[20, 1.4, 0.2]",0.3722105289754978
353,"[20, 1.4, 0.3]",0.3722105289754978
354,"[20, 1.4, 0.4]",0.3722105289754978
355,"[20, 1.4, 0.5]",0.3722105289754978
356,"[20, 1.4, 0.6]",0.3722105289754978
357,"[20, 1.4, 0.7]",0.3722105289754978
358,"[20, 1.4, 0.9]",0.3722105289754978
359,"[20, 1.4, 0.8]",0.3722105289754978
360,"[160, 0.8, 0.1]",0.3873310478470505
361,"[160, 0.8, 0.2]",0.3873310478470505
362,"[160, 0.8, 0.3]",0.3873310478470505
363,"[160, 0.8, 0.4]",0.3873310478470505
364,"[160, 0.8, 0.5]",0.3873310478470505
365,"[160, 0.8, 0.6]",0.3873310478470505
366,"[160, 0.8, 0.7]",0.3873310478470505
367,"[160, 0.8, 0.8]",0.3873310478470505
368,"[160, 0.8, 0.9]",0.3873310478470505
369,"[140, 0.6, 0.2]",0.38817379076856023
370,"[140, 0.6, 0.3]",0.38817379076856023
371,"[140, 0.6, 0.6]",0.38817379076856023
372,"[140, 0.6, 0.1]",0.38817379076856023
373,"[140, 0.6, 0.4]",0.38817379076856023
374,"[140, 0.6, 0.5]",0.38817379076856023
375,"[140, 0.6, 0.7]",0.38817379076856023
376,"[140, 0.6, 0.8]",0.38817379076856023
377,"[140, 0.6, 0.9]",0.38817379076856023
378,"[20, 1.8, 0.1]",0.3982126052344233
379,"[20, 1.8, 0.2]",0.3982126052344233
380,"[20, 1.8, 0.3]",0.3982126052344233
381,"[20, 1.8, 0.4]",0.3982126052344233
382,"[20, 1.8, 0.5]",0.3982126052344233
383,"[20, 1.8, 0.7]",0.3982126052344233
384,"[20, 1.8, 0.8]",0.3982126052344233
385,"[20, 1.8, 0.6]",0.3982126052344233
386,"[20, 1.8, 0.9]",0.3982126052344233
387,"[60, 0.5, 0.1]",0.4082777309999273
388,"[60, 0.5, 0.2]",0.4082777309999273
389,"[60, 0.5, 0.3]",0.4082777309999273
390,"[60, 0.5, 0.4]",0.4082777309999273
391,"[60, 0.5, 0.6]",0.4082777309999273
392,"[60, 0.5, 0.5]",0.4082777309999273
393,"[60, 0.5, 0.7]",0.4082777309999273
394,"[60, 0.5, 0.8]",0.4082777309999273
395,"[60, 0.5, 0.9]",0.4082777309999273
396,"[160, 1.3, 0.1]",0.4112131785091828
397,"[160, 1.3, 0.2]",0.4112131785091828
398,"[160, 1.3, 0.3]",0.4112131785091828
399,"[160, 1.3, 0.4]",0.4112131785091828
400,"[160, 1.3, 0.5]",0.4112131785091828
401,"[160, 1.3, 0.6]",0.4112131785091828
402,"[160, 1.3, 0.7]",0.4112131785091828
403,"[160, 1.3, 0.9]",0.4112131785091828
404,"[160, 1.3, 0.8]",0.4112131785091828
405,"[210, 0.9, 0.1]",0.4254444550965319
406,"[210, 0.9, 0.2]",0.4254444550965319
407,"[210, 0.9, 0.3]",0.4254444550965319
408,"[210, 0.9, 0.4]",0.4254444550965319
409,"[210, 0.9, 0.5]",0.4254444550965319
410,"[210, 0.9, 0.6]",0.4254444550965319
411,"[210, 0.9, 0.7]",0.4254444550965319
412,"[210, 0.9, 0.8]",0.4254444550965319
413,"[210, 0.9, 0.9]",0.4254444550965319
414,"[210, 0.6, 0.1]",0.43169508243033927
415,"[210, 0.6, 0.2]",0.43169508243033927
416,"[210, 0.6, 0.3]",0.43169508243033927
417,"[210, 0.6, 0.5]",0.43169508243033927
418,"[210, 0.6, 0.4]",0.43169508243033927
419,"[210, 0.6, 0.6]",0.43169508243033927
420,"[210, 0.6, 0.7]",0.43169508243033927
421,"[210, 0.6, 0.8]",0.43169508243033927
422,"[210, 0.6, 0.9]",0.43169508243033927
423,"[20, 1.9, 0.1]",0.4545476419400602
424,"[20, 1.9, 0.2]",0.4545476419400602
425,"[20, 1.9, 0.3]",0.4545476419400602
426,"[20, 1.9, 0.4]",0.4545476419400602
427,"[20, 1.9, 0.5]",0.4545476419400602
428,"[20, 1.9, 0.6]",0.4545476419400602
429,"[20, 1.9, 0.7]",0.4545476419400602
430,"[20, 1.9, 0.8]",0.4545476419400602
431,"[20, 1.9, 0.9]",0.4545476419400602
432,"[40, 0.6, 0.1]",0.45990762250213285
433,"[40, 0.6, 0.3]",0.45990762250213285
434,"[40, 0.6, 0.2]",0.45990762250213285
435,"[40, 0.6, 0.5]",0.45990762250213285
436,"[40, 0.6, 0.4]",0.45990762250213285
437,"[40, 0.6, 0.6]",0.45990762250213285
438,"[40, 0.6, 0.7]",0.45990762250213285
439,"[40, 0.6, 0.8]",0.45990762250213285
440,"[40, 0.6, 0.9]",0.45990762250213285
441,"[130, 0.8, 0.1]",0.47454364177798863
442,"[130, 0.8, 0.6]",0.47454364177798863
443,"[130, 0.8, 0.3]",0.47454364177798863
444,"[130, 0.8, 0.5]",0.47454364177798863
445,"[130, 0.8, 0.8]",0.47454364177798863
446,"[130, 0.8, 0.7]",0.47454364177798863
447,"[130, 0.8, 0.2]",0.47454364177798863
448,"[130, 0.8, 0.4]",0.47454364177798863
449,"[130, 0.8, 0.9]",0.47454364177798863
450,"[70, 0.9, 0.1]",0.4768446236023825
451,"[70, 0.9, 0.2]",0.4768446236023825
452,"[70, 0.9, 0.3]",0.4768446236023825
453,"[70, 0.9, 0.4]",0.4768446236023825
454,"[70, 0.9, 0.6]",0.4768446236023825
455,"[70, 0.9, 0.7]",0.4768446236023825
456,"[70, 0.9, 0.5]",0.4768446236023825
