open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
9186.2,9188.5,9182.8,9182.8,12.13647352,OKEX.BTC-USDT,1590261360,2020-05-24 03:16:00,2020-05-24,1590249600,1617199634,1617199634,1,111467.44104444,1min
9177.0,9190.4,9177.0,9186.2,75.6908216,OKEX.BTC-USDT,1590261300,2020-05-24 03:15:00,2020-05-24,1590249600,1617199634,1617199634,1,694962.8476025601,1min
9178.8,9189.7,9174.0,9176.6,49.52426976,OKEX.BTC-USDT,1590261240,2020-05-24 03:14:00,2020-05-24,1590249600,1617199634,1617199634,1,454518.8905763521,1min
9151.2,9183.8,9149.2,9178.8,84.74624168,OKEX.BTC-USDT,1590261180,2020-05-24 03:13:00,2020-05-24,1590249600,1617199634,1617199634,1,776699.3049972,1min
9146.7,9154.2,9145.3,9150.6,33.776849,OKEX.BTC-USDT,1590261120,2020-05-24 03:12:00,2020-05-24,1590249600,1617199634,1617199634,1,309012.56960385,1min
9145.8,9146.7,9143.8,9146.7,20.61196805,OKEX.BTC-USDT,1590261060,2020-05-24 03:11:00,2020-05-24,1590249600,1617199634,1617199634,1,188522.21277731252,1min
9134.2,9145.9,9134.2,9145.9,9.00433446,OKEX.BTC-USDT,1590261000,2020-05-24 03:10:00,2020-05-24,1590249600,1617199634,1617199634,1,82300.067181123,1min
9145.1,9145.9,9134.6,9134.6,41.00129638,OKEX.BTC-USDT,1590260940,2020-05-24 03:09:00,2020-05-24,1590249600,1617199634,1617199634,1,374745.698718743,1min
9137.5,9144.9,9137.5,9144.9,38.37868443,OKEX.BTC-USDT,1590260880,2020-05-24 03:08:00,2020-05-24,1590249600,1617199634,1617199634,1,350827.230111516,1min
9138.5,9140.8,9133.5,9136.1,54.17945995,OKEX.BTC-USDT,1590260820,2020-05-24 03:07:00,2020-05-24,1590249600,1617199634,1617199634,1,495053.979401135,1min
9139.0,9140.5,9137.0,9138.7,33.51324947,OKEX.BTC-USDT,1590260760,2020-05-24 03:06:00,2020-05-24,1590249600,1617199634,1617199634,1,306272.5599189095,1min
9135.3,9141.3,9134.6,9139.1,31.89983062,OKEX.BTC-USDT,1590260700,2020-05-24 03:05:00,2020-05-24,1590249600,1617199634,1617199634,1,291475.13234106405,1min
9139.8,9140.6,9123.3,9135.8,77.80336701,OKEX.BTC-USDT,1590260640,2020-05-24 03:04:00,2020-05-24,1590249600,1617199634,1617199634,1,710951.607063978,1min
9145.9,9148.5,9138.4,9139.8,80.1963956,OKEX.BTC-USDT,1590260580,2020-05-24 03:03:00,2020-05-24,1590249600,1617199634,1617199634,1,733223.6155114599,1min
9162.3,9162.3,9146.0,9146.3,12.66784664,OKEX.BTC-USDT,1590260520,2020-05-24 03:02:00,2020-05-24,1590249600,1617199634,1617199634,1,115965.268496552,1min
9163.9,9165.0,9161.3,9162.4,66.48586057,OKEX.BTC-USDT,1590260460,2020-05-24 03:01:00,2020-05-24,1590249600,1617199634,1617199634,1,609219.9132819955,1min
9163.6,9166.0,9162.7,9163.6,10.54374743,OKEX.BTC-USDT,1590260400,2020-05-24 03:00:00,2020-05-24,1590249600,1617199634,1617199634,1,96618.68394954801,1min
9155.1,9163.6,9155.1,9163.5,75.88551563,OKEX.BTC-USDT,1590260340,2020-05-24 02:59:00,2020-05-24,1590249600,1617199634,1617199634,1,695058.2033098589,1min
9156.4,9156.4,9153.6,9155.2,39.64152296,OKEX.BTC-USDT,1590260280,2020-05-24 02:58:00,2020-05-24,1590249600,1617199634,1617199634,1,362949.855917168,1min
9158.5,9158.5,9154.2,9156.5,27.09622483,OKEX.BTC-USDT,1590260220,2020-05-24 02:57:00,2020-05-24,1590249600,1617199634,1617199634,1,248133.678880725,1min
9154.6,9158.0,9154.6,9158.0,13.48956999,OKEX.BTC-USDT,1590260160,2020-05-24 02:56:00,2020-05-24,1590249600,1617199634,1617199634,1,123514.54969943699,1min
