,para,equity_curve
1568,"[350, 4.3]",0.539136647994245
2460,"[550, 3.5]",0.5385185231033265
4036,"[900, 3.6]",0.537477776090766
4003,"[890, 4.8]",0.5374698335338858
1524,"[340, 4.4]",0.5369207920610166
3277,"[730, 4.2]",0.5365103493870171
1651,"[370, 3.6]",0.5362294210731893
2325,"[520, 3.5]",0.5349416642351231
1929,"[430, 4.4]",0.534049725662682
3849,"[860, 2.9]",0.5324843405868215
1252,"[280, 4.2]",0.5322800151452415
1881,"[420, 4.1]",0.531631590410612
1069,"[240, 3.9]",0.5315114823901896
3941,"[880, 3.1]",0.5305799541279764
3097,"[690, 4.2]",0.5304371438576853
4305,"[960, 3.5]",0.5291597471406314
3325,"[740, 4.5]",0.5284004839604612
1656,"[370, 4.1]",0.5276239128163029
3685,"[820, 4.5]",0.5272304046151792
4215,"[940, 3.5]",0.525794898617751
3946,"[880, 3.6]",0.5245510334118174
2915,"[650, 4.0]",0.5229090240739787
3630,"[810, 3.5]",0.5226699490005011
1613,"[360, 4.3]",0.5224541048867106
3594,"[800, 4.4]",0.5214973819746604
4350,"[970, 3.5]",0.5202419629023531
4002,"[890, 4.7]",0.519045593708747
4181,"[930, 4.6]",0.5187329950427889
1927,"[430, 4.2]",0.517794189180193
4111,"[920, 2.1]",0.5176539267587386
4201,"[940, 2.1]",0.515057783609536
2999,"[670, 3.4]",0.5136322638519828
2643,"[590, 3.8]",0.5130427748532934
4183,"[930, 4.8]",0.5114427434358745
4157,"[930, 2.2]",0.5114307630244687
1617,"[360, 4.7]",0.5094179530455599
3809,"[850, 3.4]",0.5088678108590917
2917,"[650, 4.2]",0.5082754519412036
3143,"[700, 4.3]",0.5075944947338115
1928,"[430, 4.3]",0.5073509190039456
448,"[100, 4.8]",0.5062428789930941
4202,"[940, 2.2]",0.5049485279920107
3865,"[860, 4.5]",0.5021090246214789
2322,"[520, 3.2]",0.5018984509545464
3639,"[810, 4.4]",0.5009318021073498
2548,"[570, 3.3]",0.498736692057352
4047,"[900, 4.7]",0.4978749082333187
1293,"[290, 3.8]",0.4975142012522313
3978,"[890, 2.3]",0.4972693114439739
3314,"[740, 3.4]",0.4971460721149455
2690,"[600, 4.0]",0.49641858681571455
1740,"[390, 3.5]",0.49519684891434945
1158,"[260, 3.8]",0.49359153913190773
449,"[100, 4.9]",0.49282420873643135
4214,"[940, 3.4]",0.4917693791879055
3091,"[690, 3.6]",0.4913585235541
1785,"[400, 3.5]",0.4912177397437164
852,"[190, 4.7]",0.48997126110892286
4076,"[910, 3.1]",0.4899548807330645
1073,"[240, 4.3]",0.48905491285849373
1029,"[230, 4.4]",0.48879563844527224
2916,"[650, 4.1]",0.48780704116998164
2958,"[660, 3.8]",0.4875251541579724
2997,"[670, 3.2]",0.48751354994459606
1786,"[400, 3.6]",0.48724437714792185
3096,"[690, 4.1]",0.48684192837177354
1798,"[400, 4.8]",0.48588906450459
3764,"[840, 3.4]",0.48582079241014475
4138,"[920, 4.8]",0.485159606398511
2688,"[600, 3.8]",0.4850328944257585
3899,"[870, 3.4]",0.48376864978034784
2960,"[660, 4.0]",0.4826638963233724
4048,"[900, 4.8]",0.4823418831899702
1437,"[320, 4.7]",0.48014870227469486
3910,"[870, 4.5]",0.47976864524626733
1887,"[420, 4.7]",0.4790318430573452
3142,"[700, 4.2]",0.4785646841172792
4093,"[910, 4.8]",0.4770379336209455
3447,"[770, 3.2]",0.47513483902874676
1160,"[260, 4.0]",0.47406127886524146
3362,"[750, 3.7]",0.4735739524957783
493,"[110, 4.8]",0.47334463179150527
4182,"[930, 4.7]",0.4732368906768573
3944,"[880, 3.4]",0.4731271005258556
2962,"[660, 4.2]",0.47245400233301893
1739,"[390, 3.4]",0.4721871327574443
3848,"[860, 2.8]",0.4713537714841192
1797,"[400, 4.7]",0.4707927734218792
81,"[20, 4.1]",0.46598547426424547
4337,"[970, 2.2]",0.4643685592165426
1527,"[340, 4.7]",0.46289546387075803
3094,"[690, 3.9]",0.4625146945159073
2368,"[530, 3.3]",0.46137285890652135
2193,"[490, 3.8]",0.4613119900851427
4066,"[910, 2.1]",0.46125724187303563
3005,"[670, 4.0]",0.46071486873525525
3187,"[710, 4.2]",0.459641140251177
3894,"[870, 2.9]",0.45954419482269193
4292,"[960, 2.2]",0.4595181046382481
1482,"[330, 4.7]",0.45948165547883874
4028,"[900, 2.8]",0.4583734494791065
3051,"[680, 4.1]",0.45797226971415633
1258,"[280, 4.8]",0.45743461621095827
4336,"[970, 2.1]",0.45652372385222645
1873,"[420, 3.3]",0.4561067876155187
3007,"[670, 4.2]",0.45591726905979196
4427,"[990, 2.2]",0.45477726818233066
3492,"[780, 3.2]",0.45423756783176233
3718,"[830, 3.3]",0.4538757459786656
1742,"[390, 3.7]",0.4534390946343635
1697,"[380, 3.7]",0.4533486789654058
3410,"[760, 4.0]",0.4519383374291991
3939,"[880, 2.9]",0.4518265736549583
1251,"[280, 4.1]",0.45153599523242127
3189,"[710, 4.4]",0.4514722942599375
2594,"[580, 3.4]",0.4502104974933995
2645,"[590, 4.0]",0.44994253995901173
1663,"[370, 4.8]",0.4497885965641606
1338,"[300, 3.8]",0.4489665056609324
4137,"[920, 4.7]",0.4489171594685618
3840,"[860, 2.0]",0.4484387699367882
133,"[30, 4.8]",0.4479275862260465
2189,"[490, 3.4]",0.4470027834780626
4228,"[940, 4.8]",0.4458923856795417
4425,"[990, 2.0]",0.4438163725810064
1349,"[300, 4.9]",0.4431972179513018
4092,"[910, 4.7]",0.4414021927950122
2547,"[570, 3.2]",0.44099384785302215
3932,"[880, 2.2]",0.44050578028981996
1519,"[340, 3.9]",0.4388873207240354
4408,"[980, 4.8]",0.43839855882961065
3141,"[700, 4.1]",0.4381111917779424
1618,"[360, 4.8]",0.4378608119790598
1250,"[280, 4.0]",0.4376764727174794
4273,"[950, 4.8]",0.43698456888866594
4112,"[920, 2.2]",0.4359946975854828
4363,"[970, 4.8]",0.4345734996798182
4247,"[950, 2.2]",0.4344156533677575
4073,"[910, 2.8]",0.43397279464692545
2370,"[530, 3.5]",0.4329679020879928
1204,"[270, 3.9]",0.43256222294424573
764,"[170, 4.9]",0.43250873617433183
2689,"[600, 3.9]",0.43181945051773163
1296,"[290, 4.1]",0.43051992364845315
2961,"[660, 4.1]",0.43000802395847815
3720,"[830, 3.5]",0.42878240181751376
4318,"[960, 4.8]",0.426782047040901
4362,"[970, 4.7]",0.42626750229945715
4426,"[990, 2.1]",0.4262145975172056
581,"[130, 4.6]",0.42550013676182497
1830,"[410, 3.5]",0.42532336359135153
1025,"[230, 4.0]",0.4245541494489312
3542,"[790, 3.7]",0.4244853700907473
1796,"[400, 4.6]",0.42314649387410536
1926,"[430, 4.1]",0.4230686392786047
1389,"[310, 4.4]",0.4209181875412645
3503,"[780, 4.3]",0.42038558413240296
3229,"[720, 3.9]",0.42036316408085084
3853,"[860, 3.3]",0.42028149716530744
3675,"[820, 3.5]",0.4195702186334271
1799,"[400, 4.9]",0.4195590159749448
1483,"[330, 4.8]",0.41926775351631107
1433,"[320, 4.3]",0.41897210459748535
4301,"[960, 3.1]",0.41838234342358294
1297,"[290, 4.2]",0.4171833835770015
1159,"[260, 3.9]",0.4166444430492529
898,"[200, 4.8]",0.41663278798361825
3897,"[870, 3.2]",0.41652353945191234
4407,"[980, 4.7]",0.41436305495498293
3633,"[810, 3.8]",0.4142077214114188
3452,"[770, 3.7]",0.41300507705337774
938,"[210, 4.3]",0.41281389790694906
4227,"[940, 4.7]",0.41258328304335184
3133,"[700, 3.3]",0.41196638578517025
2914,"[650, 3.9]",0.4118019451682254
2150,"[480, 4.0]",0.41103141608692567
1612,"[360, 4.2]",0.41069465208444694
3587,"[800, 3.7]",0.4103777329078175
3841,"[860, 2.1]",0.4101313508463164
3933,"[880, 2.3]",0.4101201722309722
2284,"[510, 3.9]",0.41007638151160886
1208,"[270, 4.3]",0.4100192695949517
1304,"[290, 4.9]",0.4099976753708688
2146,"[480, 3.6]",0.40981566322939783
132,"[30, 4.7]",0.40900244756424864
1695,"[380, 3.5]",0.40873189154072065
4246,"[950, 2.1]",0.40868004299758015
3407,"[760, 3.7]",0.40860353378410796
2232,"[500, 3.2]",0.40770994429892365
897,"[200, 4.7]",0.4076923484313135
3956,"[880, 4.6]",0.40653447321721886
3911,"[870, 4.6]",0.4061017877571058
1384,"[310, 3.9]",0.4057000506199012
1434,"[320, 4.4]",0.4048610084534003
1299,"[290, 4.4]",0.40478783078477387
4380,"[980, 2.0]",0.4043817976501775
4272,"[950, 4.7]",0.4043408989741
4317,"[960, 4.7]",0.40386536932778183
2415,"[540, 3.5]",0.40386076899977796
4078,"[910, 3.3]",0.40270215333785525
3138,"[700, 3.8]",0.4015243844484658
1432,"[320, 4.2]",0.4013985032318228
3457,"[770, 4.2]",0.4007418592134501
3225,"[720, 3.5]",0.4000721201287771
3140,"[700, 4.0]",0.39933993769764986
3984,"[890, 2.9]",0.3989929670497117
402,"[90, 4.7]",0.39855959318132467
4001,"[890, 4.6]",0.39613343658777117
1783,"[400, 3.3]",0.39605760906242043
3987,"[890, 3.2]",0.39571132495111433
3234,"[720, 4.4]",0.3951061333691431
3497,"[780, 3.7]",0.39474494407692423
1840,"[410, 4.5]",0.3944134304242018
1202,"[270, 3.7]",0.39397619373320686
4122,"[920, 3.2]",0.3937911109970617
4382,"[980, 2.2]",0.3936383790615344
1247,"[280, 3.7]",0.39333662180658185
939,"[210, 4.4]",0.3932235551812244
3901,"[870, 3.6]",0.3929197163474376
3050,"[680, 4.0]",0.39264595925688406
3279,"[730, 4.4]",0.3923782529313303
3942,"[880, 3.2]",0.39175825013052645
3003,"[670, 3.8]",0.3903552954227004
1558,"[350, 3.3]",0.39031894204654966
1964,"[440, 3.4]",0.39006159075234675
1390,"[310, 4.5]",0.38966713205828657
1248,"[280, 3.8]",0.38950175551978833
1253,"[280, 4.3]",0.3889992307643405
3361,"[750, 3.6]",0.38843033911560865
2148,"[480, 3.8]",0.38774005970128883
3049,"[680, 3.9]",0.3870430054104061
1971,"[440, 4.1]",0.38703957781403336
1843,"[410, 4.8]",0.386997139302603
3144,"[700, 4.4]",0.38636570363351935
2327,"[520, 3.7]",0.3858960532656794
3186,"[710, 4.1]",0.38431722317643385
3228,"[720, 3.8]",0.383804024267835
3888,"[870, 2.3]",0.38284198522755286
1431,"[320, 4.1]",0.38183227142059517
1298,"[290, 4.3]",0.3815580010859598
1163,"[260, 4.3]",0.3810934833839811
3226,"[720, 3.6]",0.3804737673915655
4067,"[910, 2.2]",0.3783829298389195
3316,"[740, 3.6]",0.37763427035464336
3548,"[790, 4.3]",0.3766616534201081
3852,"[860, 3.2]",0.37614579053640945
1741,"[390, 3.6]",0.3761279363076015
3977,"[890, 2.2]",0.3749403261244986
2458,"[550, 3.3]",0.3748014993736771
2550,"[570, 3.5]",0.37456732795227515
3139,"[700, 3.9]",0.3737809739299134
2195,"[490, 4.0]",0.37294242738466327
3233,"[720, 4.3]",0.3723922521357364
944,"[210, 4.9]",0.37231816798202844
4046,"[900, 4.6]",0.37225276538940616
4381,"[980, 2.1]",0.37209175625057545
2457,"[550, 3.2]",0.37195639621534893
4029,"[900, 2.9]",0.3718134678511703
1829,"[410, 3.4]",0.3717971369785479
3267,"[730, 3.2]",0.371177730186695
3230,"[720, 4.0]",0.37110537860314785
853,"[190, 4.8]",0.3703991924157049
3185,"[710, 4.0]",0.3702790374709488
3844,"[860, 2.4]",0.37026364657839855
2328,"[520, 3.8]",0.3697902572501193
4074,"[910, 2.9]",0.36971749633388756
674,"[150, 4.9]",0.36967228733946705
401,"[90, 4.6]",0.36910359629388634
3317,"[740, 3.7]",0.3688320709700468
3495,"[780, 3.5]",0.36875344661625964
3504,"[780, 4.4]",0.36815700155943526
3796,"[850, 2.1]",0.3675507666864456
1876,"[420, 3.6]",0.36712740960445883
4081,"[910, 3.6]",0.3662191746427667
4022,"[900, 2.2]",0.3659016731879886
4441,"[990, 3.6]",0.36512201335316763
3274,"[730, 3.9]",0.3645399699984922
3935,"[880, 2.5]",0.3642783667795188
4068,"[910, 2.3]",0.3641722136889908
4091,"[910, 4.6]",0.36372315888552414
1075,"[240, 4.5]",0.36361470028041326
4164,"[930, 2.9]",0.36355080681237634
4136,"[920, 4.6]",0.36350531610901893
3593,"[800, 4.3]",0.3632627558334444
1119,"[250, 4.4]",0.36249503523143284
3048,"[680, 3.8]",0.3619818286374194
1874,"[420, 3.4]",0.36166666103891637
446,"[100, 4.6]",0.36135864105499677
2186,"[490, 3.1]",0.3612827237167698
4424,"[990, 1.9]",0.3611574530553269
3588,"[800, 3.8]",0.3611508749577195
3717,"[830, 3.2]",0.36095871502554494
3184,"[710, 3.9]",0.3607801463434819
3549,"[790, 4.4]",0.3606664398881219
4168,"[930, 3.3]",0.36038944089929936
4119,"[920, 2.9]",0.3600593019144397
3095,"[690, 4.0]",0.35917214492863975
4453,"[990, 4.8]",0.35915594877707435
1381,"[310, 3.6]",0.3590107744658868
4123,"[920, 3.3]",0.35870056165065156
1920,"[430, 3.5]",0.35800919225088795
2233,"[500, 3.3]",0.35697516661962414
3448,"[770, 3.3]",0.3569500268818495
2145,"[480, 3.5]",0.3555809995291151
1872,"[420, 3.2]",0.3553699264719063
3275,"[730, 4.0]",0.3552686929198019
3546,"[790, 4.1]",0.35496289664322767
2283,"[510, 3.8]",0.35494424669440805
3324,"[740, 4.4]",0.35483038639830355
3765,"[840, 3.5]",0.35415824345673885
629,"[140, 4.9]",0.35413927956181557
1388,"[310, 4.3]",0.35298939007534613
1831,"[410, 3.6]",0.3526362233027625
1476,"[330, 4.1]",0.3517861254699913
3979,"[890, 2.4]",0.3517592336685861
1875,"[420, 3.5]",0.3517001563279494
1844,"[410, 4.9]",0.3501074041493081
3370,"[750, 4.5]",0.3498537550690862
4065,"[910, 2.0]",0.3492946026172001
2369,"[530, 3.4]",0.34882530232332776
719,"[160, 4.9]",0.3487179974044392
3934,"[880, 2.4]",0.34865406706054297
2414,"[540, 3.4]",0.3485327491825765
1694,"[380, 3.4]",0.34696096653544045
539,"[120, 4.9]",0.346905540852488
2505,"[560, 3.5]",0.34690395291609216
3358,"[750, 3.3]",0.34654814001577916
3415,"[760, 4.5]",0.34634280221913216
4020,"[900, 2.0]",0.3460472277721742
3885,"[870, 2.0]",0.34560706970091526
3323,"[740, 4.3]",0.3452501364788825
3541,"[790, 3.6]",0.3445832269947141
3898,"[870, 3.3]",0.3440350220898355
3183,"[710, 3.8]",0.34364306954417434
3682,"[820, 4.2]",0.3431963838068583
1919,"[430, 3.4]",0.3431558766671838
2141,"[480, 3.1]",0.34302328598817566
1477,"[330, 4.2]",0.34269066494920636
4291,"[960, 2.1]",0.3416522112759592
4213,"[940, 3.3]",0.3410033627832594
3543,"[790, 3.8]",0.3407825621892361
3886,"[870, 2.1]",0.33955242197184066
3319,"[740, 3.9]",0.33701670528790495
4113,"[920, 2.3]",0.3369225437462631
4032,"[900, 3.2]",0.33627859814599065
3273,"[730, 3.8]",0.3361376469781165
3315,"[740, 3.5]",0.33596118194707963
718,"[160, 4.8]",0.3356160867044532
3278,"[730, 4.3]",0.33499149560633074
2592,"[580, 3.2]",0.33411772256788586
3188,"[710, 4.3]",0.3340881013093509
2054,"[460, 3.4]",0.3321639581794527
3893,"[870, 2.8]",0.33215025068079734
3762,"[840, 3.2]",0.33196236226716863
3087,"[690, 3.2]",0.3318974395764394
4335,"[970, 2.0]",0.3311085848966282
2591,"[580, 3.1]",0.3310729231927568
3368,"[750, 4.3]",0.3299976227236845
3845,"[860, 2.5]",0.3277157903732952
2238,"[500, 3.8]",0.3275481232038172
4024,"[900, 2.4]",0.3274708691950573
1157,"[260, 3.7]",0.32662824246745964
538,"[120, 4.8]",0.3265997887368991
1842,"[410, 4.7]",0.3263439180600039
2329,"[520, 3.9]",0.3257421782102122
492,"[110, 4.7]",0.3257415425037577
4072,"[910, 2.7]",0.32566895354926284
3177,"[710, 3.2]",0.32563572374422217
2192,"[490, 3.7]",0.3256115600799807
4077,"[910, 3.2]",0.3250778706506374
2191,"[490, 3.6]",0.325061410462292
1606,"[360, 3.6]",0.324658606272254
4021,"[900, 2.1]",0.3242314327501093
1526,"[340, 4.6]",0.32413042761465444
3093,"[690, 3.8]",0.3240959084551452
3137,"[700, 3.7]",0.32387029389748107
4126,"[920, 3.6]",0.32328412201925644
3943,"[880, 3.3]",0.3221522645129881
4452,"[990, 4.7]",0.32210837373941836
2151,"[480, 4.1]",0.3214194621015831
1789,"[400, 3.9]",0.32023358457674594
447,"[100, 4.7]",0.31996700250904536
1030,"[230, 4.5]",0.3193266356267283
3980,"[890, 2.5]",0.318734898960184
1886,"[420, 4.6]",0.31837001075320903
4044,"[900, 4.4]",0.3183101476796451
1343,"[300, 4.3]",0.3180922179712177
3711,"[830, 2.6]",0.31799652560507635
2372,"[530, 3.7]",0.31760578861156646
3930,"[880, 2.0]",0.31743891404575314
4163,"[930, 2.8]",0.3172490223323386
3799,"[850, 2.4]",0.3167235444175182
3540,"[790, 3.5]",0.3166090688362353
4209,"[940, 2.9]",0.3164420090290408
491,"[110, 4.6]",0.3164153258447717
1474,"[330, 3.9]",0.3163457626998576
3931,"[880, 2.1]",0.31628025190372805
1841,"[410, 4.6]",0.3156250453403801
1205,"[270, 4.0]",0.3145662148422927
2502,"[560, 3.2]",0.3142324529530173
3975,"[890, 2.0]",0.3139881579022102
3850,"[860, 3.0]",0.31339490561927297
4438,"[990, 3.3]",0.3120705986903165
3763,"[840, 3.3]",0.31163182370070136
3585,"[800, 3.5]",0.3115506649337161
3181,"[710, 3.6]",0.31151059065802134
2282,"[510, 3.7]",0.31143840070190654
943,"[210, 4.8]",0.31132005542889235
2237,"[500, 3.7]",0.3108410661695206
1387,"[310, 4.2]",0.310708689962841
4226,"[940, 4.6]",0.3103474720195236
1562,"[350, 3.7]",0.3091355100509838
4089,"[910, 4.4]",0.30819256225408037
809,"[180, 4.9]",0.3081575145367542
4118,"[920, 2.8]",0.3081010232733368
3583,"[800, 3.3]",0.3067232607573146
1344,"[300, 4.4]",0.30635169162171455
2906,"[650, 3.1]",0.3061373221456027
4200,"[940, 2.0]",0.30554757836547203
2959,"[660, 3.9]",0.30542209955815763
3412,"[760, 4.2]",0.3040357624526039
4245,"[950, 2.0]",0.30361307257635
4110,"[920, 2.0]",0.3031626578757148
4023,"[900, 2.3]",0.30306912278125575
2416,"[540, 3.6]",0.3029432858218669
2240,"[500, 4.0]",0.3028124744840377
4025,"[900, 2.5]",0.3025820220444096
4075,"[910, 3.0]",0.30248361558869746
1965,"[440, 3.5]",0.3012821428146622
1113,"[250, 3.8]",0.3012335258964693
628,"[140, 4.8]",0.3010004399936171
4069,"[910, 2.4]",0.3007153638206296
1429,"[320, 3.9]",0.3004424314691489
2009,"[450, 3.4]",0.3003882251313452
131,"[30, 4.6]",0.29965165360965507
3819,"[850, 4.4]",0.29942066910650217
2277,"[510, 3.2]",0.29918755961865756
2412,"[540, 3.2]",0.29793002044194616
3413,"[760, 4.3]",0.29784670787474277
1112,"[250, 3.7]",0.2977378067349513
3004,"[670, 3.9]",0.2975059678382113
3360,"[750, 3.5]",0.29653447489588186
989,"[220, 4.9]",0.2958582574500711
4134,"[920, 4.4]",0.29569629589672436
1340,"[300, 4.0]",0.2951351367434883
3367,"[750, 4.2]",0.29513438756338356
3842,"[860, 2.2]",0.29508490037159224
1392,"[310, 4.7]",0.29506155934584277
2503,"[560, 3.3]",0.2950327751651591
1034,"[230, 4.9]",0.29477877743170666
3318,"[740, 3.8]",0.2945877121093608
3678,"[820, 3.8]",0.2944506441797287
4167,"[930, 3.2]",0.29411208414266143
1525,"[340, 4.5]",0.2933131452110687
983,"[220, 4.3]",0.2929378803598391
3801,"[850, 2.6]",0.2929204679582962
3409,"[760, 3.9]",0.2924338528666048
3042,"[680, 3.2]",0.292173406172245
1120,"[250, 4.5]",0.29216122789196
763,"[170, 4.8]",0.2914908751173888
3864,"[860, 4.4]",0.2909614815226874
1426,"[320, 3.6]",0.2906933875964085
4117,"[920, 2.7]",0.29054202022124576
3999,"[890, 4.4]",0.2898769267994577
3582,"[800, 3.2]",0.2898592565307636
3364,"[750, 3.9]",0.28985406728479146
806,"[180, 4.6]",0.2895889342318281
3887,"[870, 2.2]",0.2894504182508596
1257,"[280, 4.7]",0.2881373976068634
2106,"[470, 4.1]",0.2881059426855542
1203,"[270, 3.8]",0.2879249358080475
3405,"[760, 3.5]",0.28779106440429647
3857,"[860, 3.7]",0.28756942798944723
982,"[220, 4.2]",0.28717764087315495
3803,"[850, 2.8]",0.28693486739677426
1827,"[410, 3.2]",0.2862204294322258
4393,"[980, 3.3]",0.28548959427778253
3132,"[700, 3.2]",0.28546790810060946
4120,"[920, 3.0]",0.2854557081019828
1430,"[320, 4.0]",0.2851318089150362
2367,"[530, 3.2]",0.28490218747264046
3729,"[830, 4.4]",0.2846390936981839
3628,"[810, 3.3]",0.2845544745474632
3774,"[840, 4.4]",0.28448616449132824
3369,"[750, 4.4]",0.2844104726787088
896,"[200, 4.6]",0.28423751077572623
1923,"[430, 3.8]",0.2840960177034043
3988,"[890, 3.3]",0.28362197903464154
3976,"[890, 2.1]",0.28352872526729034
1111,"[250, 3.6]",0.28313290536825414
2096,"[470, 3.1]",0.2830938609752569
1391,"[310, 4.6]",0.28289957414544703
3454,"[770, 3.9]",0.2825563354312207
4434,"[990, 2.9]",0.2819789537943343
2142,"[480, 3.2]",0.28193669363095314
3363,"[750, 3.8]",0.28131163677646986
2051,"[460, 3.1]",0.281307786873149
1478,"[330, 4.3]",0.2810524022575457
3955,"[880, 4.5]",0.28093054573396575
2815,"[630, 3.0]",0.28048064129358163
4208,"[940, 2.8]",0.28029020322974374
3458,"[770, 4.3]",0.27986408976186644
1918,"[430, 3.3]",0.2793645664590231
1254,"[280, 4.4]",0.27912680340569906
3500,"[780, 4.0]",0.27787504981721844
1259,"[280, 4.9]",0.277496881079111
1963,"[440, 3.3]",0.27748356631978266
3798,"[850, 2.3]",0.2774747283986996
1393,"[310, 4.8]",0.2772329150416361
1214,"[270, 4.9]",0.2771811344028505
3807,"[850, 3.2]",0.27691568760499674
3537,"[790, 3.2]",0.2767167172656783
4435,"[990, 3.0]",0.2764430497936159
3403,"[760, 3.3]",0.27608082886981006
3271,"[730, 3.6]",0.2755005506380908
2904,"[650, 2.9]",0.2753416522404208
4428,"[990, 2.3]",0.2751903405240555
3591,"[800, 4.1]",0.2748972140443267
981,"[220, 4.1]",0.2747858088189664
1738,"[390, 3.3]",0.2745187769216582
3182,"[710, 3.7]",0.27390165485097523
987,"[220, 4.7]",0.2738398364447127
4000,"[890, 4.5]",0.2737430399035609
1347,"[300, 4.7]",0.27257330005387476
3408,"[760, 3.8]",0.27256732621517515
3450,"[770, 3.5]",0.27234258072183143
940,"[210, 4.5]",0.27158884243600634
4254,"[950, 2.9]",0.27046365844861525
4379,"[980, 1.9]",0.2704370082889144
3455,"[770, 4.0]",0.27040824837575755
3954,"[880, 4.4]",0.2701363322331733
2593,"[580, 3.3]",0.2697005119642315
1471,"[330, 3.6]",0.269339631146918
80,"[20, 4.0]",0.26902394707005606
2996,"[670, 3.1]",0.26883948851137135
3636,"[810, 4.1]",0.2688187477962865
1435,"[320, 4.5]",0.2683955007989317
899,"[200, 4.9]",0.26824488158060716
3756,"[840, 2.6]",0.2678771293040099
3851,"[860, 3.1]",0.2674291745217967
2008,"[450, 3.3]",0.2673018803969842
4114,"[920, 2.4]",0.26656045405092715
4165,"[930, 3.0]",0.2659429153010315
1256,"[280, 4.6]",0.26591425717108785
358,"[80, 4.8]",0.26571458859481356
3846,"[860, 2.6]",0.2652997994758328
1559,"[350, 3.4]",0.26477880056509995
1348,"[300, 4.8]",0.26477565427589306
3758,"[840, 2.8]",0.2647486276850351
1076,"[240, 4.6]",0.2640350716747847
2147,"[480, 3.7]",0.26397085251703034
3047,"[680, 3.7]",0.2637480197093563
3586,"[800, 3.6]",0.26363328209997045
3493,"[780, 3.3]",0.2634799158417469
179,"[40, 4.9]",0.26341260649393144
4249,"[950, 2.4]",0.26324911397129847
356,"[80, 4.6]",0.2627374300129492
3451,"[770, 3.6]",0.2625555583444899
4348,"[970, 3.3]",0.2624291383254337
3006,"[670, 4.1]",0.2619525935502141
2097,"[470, 3.2]",0.26159776250420425
4159,"[930, 2.4]",0.26096906528012853
3891,"[870, 2.6]",0.260942697297854
489,"[110, 4.4]",0.26085610804219217
3895,"[870, 3.0]",0.26002550322119256
3909,"[870, 4.4]",0.2598134578559278
1480,"[330, 4.5]",0.25969427395934375
3414,"[760, 4.4]",0.25942551942851416
1031,"[230, 4.6]",0.25914330703827565
1244,"[280, 3.4]",0.2589785811793743
3890,"[870, 2.5]",0.25888644827016355
3727,"[830, 4.2]",0.2585579306409074
3453,"[770, 3.8]",0.2580707126245364
1337,"[300, 3.7]",0.2578724525155879
2053,"[460, 3.3]",0.2575692658020321
1652,"[370, 3.7]",0.2573011717051076
4392,"[980, 3.2]",0.2572929308325183
1383,"[310, 3.8]",0.2572025397272794
2010,"[450, 3.5]",0.25716310604595827
4271,"[950, 4.6]",0.2571524824853963
3889,"[870, 2.4]",0.2570366839176639
4030,"[900, 3.0]",0.2568165262642587
3817,"[850, 4.2]",0.25660864431703734
3631,"[810, 3.6]",0.2564984870188633
1303,"[290, 4.8]",0.256069394313471
1921,"[430, 3.6]",0.25556965710938423
1077,"[240, 4.7]",0.25500044635854785
2104,"[470, 3.9]",0.2547521921092397
3322,"[740, 4.2]",0.2543109386255416
4361,"[970, 4.6]",0.2542694268626243
3684,"[820, 4.4]",0.25382844046682496
1607,"[360, 3.7]",0.25376985861159707
2860,"[640, 3.0]",0.2536420761160808
3772,"[840, 4.2]",0.2529856880421925
3499,"[780, 3.9]",0.2513404526241818
2636,"[590, 3.1]",0.25067220586996775
3498,"[780, 3.8]",0.2506405925484317
4344,"[970, 2.9]",0.2504473221858531
3862,"[860, 4.2]",0.2504042360940283
3222,"[720, 3.2]",0.250393372499824
1124,"[250, 4.9]",0.2502359493054797
1605,"[360, 3.5]",0.24966188894315627
895,"[200, 4.5]",0.24945571791124743
2144,"[480, 3.4]",0.24940281525603236
1024,"[230, 3.9]",0.2493642473809024
3276,"[730, 4.1]",0.24934849136359444
4207,"[940, 2.7]",0.2492010421145221
3985,"[890, 3.0]",0.24919630717840077
854,"[190, 4.9]",0.2490789916360356
3723,"[830, 3.8]",0.24827657428243308
1878,"[420, 3.8]",0.2476812994989988
4290,"[960, 2.0]",0.24752204390753707
3632,"[810, 3.7]",0.24727652774090636
3936,"[880, 2.6]",0.24722627908654604
4406,"[980, 4.6]",0.24716839995565348
404,"[90, 4.9]",0.24683297138640628
626,"[140, 4.6]",0.2465624619464272
3940,"[880, 3.0]",0.24585103786060436
1917,"[430, 3.2]",0.24509558350698893
4026,"[900, 2.6]",0.24505352384503284
4042,"[900, 4.2]",0.24488411349365902
355,"[80, 4.5]",0.2446762307682948
1743,"[390, 3.8]",0.2441203936031386
4359,"[970, 4.4]",0.24403170929881596
3808,"[850, 3.3]",0.24392294236158005
850,"[190, 4.5]",0.24350161084266206
3538,"[790, 3.3]",0.24342595065330666
988,"[220, 4.8]",0.24261433720056103
3272,"[730, 3.7]",0.24252965814201108
1481,"[330, 4.6]",0.2423151449134291
1199,"[270, 3.4]",0.2422632225001504
1245,"[280, 3.5]",0.24210238213026314
3136,"[700, 3.6]",0.2418280394722646
1032,"[230, 4.7]",0.2417143751319549
3459,"[770, 4.4]",0.24151412993161778
4316,"[960, 4.6]",0.24090650925694168
3496,"[780, 3.6]",0.24073309733328194
3676,"[820, 3.6]",0.24058826691829713
1345,"[300, 4.5]",0.2400029933415333
