,param,equity_curve
0,"[630, 4.4]",0.0
1,"[640, 4.4]",0.0
2,"[650, 4.4]",0.0
3,"[660, 4.4]",0.0
4,"[670, 4.4]",0.0
5,"[680, 4.4]",0.0
6,"[690, 4.4]",0.0
7,"[720, 4.5]",0.0
8,"[730, 4.5]",0.0
9,"[10, 0.5]",1.1112332439250533e-11
10,"[10, 0.6]",6.052158967354157e-11
11,"[10, 0.7]",2.2608893134742118e-10
12,"[10, 0.8]",7.257568741404405e-10
13,"[10, 0.9]",2.316839977006327e-09
14,"[10, 1.0]",4.38992135369164e-09
15,"[10, 1.1]",9.38352850744718e-09
16,"[10, 1.2]",1.8020272729843807e-08
17,"[10, 1.3]",2.558266813021338e-08
18,"[10, 1.4]",5.5402663162625374e-08
19,"[10, 1.5]",1.5971841639352357e-07
20,"[10, 1.6]",6.307622924974826e-07
21,"[20, 0.5]",1.1296732109414485e-06
22,"[10, 1.7]",1.6495215219182194e-06
23,"[20, 0.6]",4.2407735743162865e-06
24,"[10, 1.8]",7.2274377069833e-06
25,"[20, 0.7]",1.1796219738921585e-05
26,"[30, 0.5]",1.8728200582345093e-05
27,"[10, 1.9]",2.7191171966091514e-05
28,"[20, 0.8]",2.7551049629479692e-05
29,"[20, 0.9]",3.572412381144009e-05
30,"[20, 1.0]",6.604923223347265e-05
31,"[40, 0.5]",6.761732343152794e-05
32,"[30, 0.6]",7.21393425732936e-05
33,"[10, 2.0]",0.0001264624820826562
34,"[20, 1.1]",0.00013008084403514302
35,"[40, 0.6]",0.00014758783807776904
36,"[30, 0.7]",0.0001511030137280787
37,"[50, 0.5]",0.00017744164954583967
38,"[20, 1.2]",0.00020841203052919145
39,"[30, 0.8]",0.00020843485999367612
40,"[60, 0.5]",0.00032616365075223246
41,"[10, 2.1]",0.0003324707986209338
42,"[50, 0.6]",0.00036502777530028
43,"[20, 1.3]",0.0003657745987764569
44,"[40, 0.7]",0.00038910203923644325
45,"[60, 0.6]",0.0005457695520804553
46,"[20, 1.4]",0.0006300235818707735
47,"[50, 0.7]",0.0006659958609904641
48,"[40, 0.8]",0.0006892827778401699
49,"[30, 0.9]",0.0007137346494575652
50,"[70, 0.5]",0.0007745568274386971
51,"[40, 0.9]",0.0008758613197923167
52,"[30, 1.0]",0.0010145579895538966
53,"[10, 2.2]",0.0010703449846555897
54,"[50, 0.8]",0.0011775081213248025
55,"[50, 0.9]",0.0013111704680745303
56,"[60, 0.7]",0.0013228719455106893
57,"[20, 1.5]",0.0013468658747304637
58,"[40, 1.0]",0.0013995218096618828
59,"[60, 0.8]",0.0014610804888973384
60,"[20, 1.6]",0.0015457227146072035
61,"[30, 1.3]",0.0015787340391044096
62,"[30, 1.1]",0.0016369744013622776
63,"[30, 1.4]",0.0018242930509433976
64,"[30, 1.2]",0.0019264785309062048
65,"[50, 1.0]",0.002029598708279604
66,"[70, 0.6]",0.002216931327036002
67,"[20, 1.7]",0.0023228793917604088
68,"[20, 1.8]",0.0027139248107219812
69,"[40, 1.1]",0.002756616586897857
70,"[30, 1.5]",0.003020326548564967
71,"[20, 1.9]",0.0030634425595864228
72,"[50, 1.1]",0.003144668310522133
