,para,equity_curve
4410,"[990, 0.5]",5.49053992803789
2753,"[620, 1.3]",5.4861171832029765
3424,"[770, 0.9]",5.4788363618791465
2575,"[580, 1.5]",5.459346487302358
4111,"[920, 2.1]",5.407231994856502
4181,"[930, 4.6]",5.397765502991351
3889,"[870, 2.4]",5.393477009255345
3844,"[860, 2.4]",5.393477009255345
3231,"[720, 4.1]",5.370044018869444
3526,"[790, 2.1]",5.363382270174626
3422,"[770, 0.7]",5.343488562536535
3138,"[700, 3.8]",5.335279096763454
3183,"[710, 3.8]",5.32971425691598
3276,"[730, 4.1]",5.2959993525033235
3324,"[740, 4.4]",5.257443750382424
3380,"[760, 1.0]",5.254965868976946
3232,"[720, 4.2]",5.2518528085878895
2694,"[600, 4.4]",5.247304065588903
3554,"[790, 4.9]",5.245056457974544
3419,"[760, 4.9]",5.245056457974544
3509,"[780, 4.9]",5.245056457974544
3418,"[760, 4.8]",5.245056457974544
3464,"[770, 4.9]",5.245056457974544
3599,"[800, 4.9]",5.245056457974544
2800,"[630, 1.5]",5.244813280045936
3738,"[840, 0.8]",5.219054527621066
3644,"[810, 4.9]",5.204492586941897
3095,"[690, 4.0]",5.200139263493463
3648,"[820, 0.8]",5.196754114878505
4096,"[920, 0.6]",5.1923497317415155
3962,"[890, 0.7]",5.189730889775005
3751,"[840, 2.1]",5.186047748989158
3601,"[810, 0.6]",5.178097617782942
3934,"[880, 2.4]",5.173929751376948
3219,"[720, 2.9]",5.171979741859131
4143,"[930, 0.8]",5.170676474096382
4362,"[970, 4.7]",5.126472266191361
4317,"[960, 4.7]",5.126472266191361
4272,"[950, 4.7]",5.126472266191361
3470,"[780, 1.0]",5.118380233032443
3139,"[700, 3.9]",5.111682756445126
4233,"[950, 0.8]",5.090464314620562
2063,"[460, 4.3]",5.0892737963212396
2064,"[460, 4.4]",5.0892737963212396
3185,"[710, 4.0]",5.074188844321755
3696,"[830, 1.1]",5.06606997649623
3240,"[730, 0.5]",5.064886099261765
3321,"[740, 4.1]",5.062992416843776
3524,"[790, 1.9]",5.059864214354457
2955,"[660, 3.5]",5.048845706790839
4245,"[950, 2.0]",5.047278447228217
3200,"[720, 1.0]",5.040774450535333
3264,"[730, 2.9]",5.035435304686534
4144,"[930, 0.9]",5.034759019790576
3369,"[750, 4.4]",5.031056794552532
4278,"[960, 0.8]",5.025247052873627
3076,"[690, 2.1]",5.018362506830436
3350,"[750, 2.5]",5.017155281656244
2845,"[640, 1.5]",5.01556391754465
4095,"[920, 0.5]",4.998991121921897
3271,"[730, 3.6]",4.989722831319415
3239,"[720, 4.9]",4.98938922677981
3194,"[710, 4.9]",4.98938922677981
3277,"[730, 4.2]",4.975739222007478
2624,"[590, 1.9]",4.954191846485485
2803,"[630, 1.8]",4.947067615677369
3110,"[700, 1.0]",4.925249254853637
2490,"[560, 2.0]",4.922791038781382
4290,"[960, 2.0]",4.91469827284804
3284,"[730, 4.9]",4.911484318762465
2273,"[510, 2.8]",4.90282926459721
4335,"[970, 2.0]",4.893789697651516
3555,"[800, 0.5]",4.8838168033554235
4184,"[930, 4.9]",4.883438591167835
4183,"[930, 4.8]",4.883438591167835
4228,"[940, 4.8]",4.883438591167835
4229,"[940, 4.9]",4.883438591167835
4094,"[910, 4.9]",4.883438591167835
4182,"[930, 4.7]",4.883438591167835
3959,"[880, 4.9]",4.883438591167835
4138,"[920, 4.8]",4.883438591167835
4093,"[910, 4.8]",4.883438591167835
3914,"[870, 4.9]",4.883438591167835
4092,"[910, 4.7]",4.883438591167835
4137,"[920, 4.7]",4.883438591167835
4227,"[940, 4.7]",4.883438591167835
4049,"[900, 4.9]",4.883438591167835
4048,"[900, 4.8]",4.883438591167835
4139,"[920, 4.9]",4.883438591167835
4004,"[890, 4.9]",4.883438591167835
3140,"[700, 4.0]",4.86661054761206
2801,"[630, 1.6]",4.860459538163832
3613,"[810, 1.8]",4.8577951430768795
4365,"[980, 0.5]",4.8520220698643906
4337,"[970, 2.2]",4.8512461621478735
3787,"[850, 1.2]",4.847502445707172
3366,"[750, 4.1]",4.84497858824964
2987,"[670, 2.2]",4.828586539513607
3479,"[780, 1.9]",4.828310244687635
2798,"[630, 1.3]",4.825297698873752
2142,"[480, 3.2]",4.806199619689863
3065,"[690, 1.0]",4.802547820408972
3316,"[740, 3.6]",4.771266268494027
3353,"[750, 2.8]",4.760280363959065
3395,"[760, 2.5]",4.74834562050989
3309,"[740, 2.9]",4.742053835732687
2368,"[530, 3.3]",4.741516159032449
3389,"[760, 1.9]",4.7249540673826145
4185,"[940, 0.5]",4.724906432923573
2869,"[640, 3.9]",4.723471516776711
3697,"[830, 1.2]",4.707843608766277
2914,"[650, 3.9]",4.697125732068314
2318,"[520, 2.8]",4.692904624507966
3170,"[710, 2.5]",4.691774700843704
3243,"[730, 0.8]",4.687421902153892
3329,"[740, 4.9]",4.683204740477788
3303,"[740, 2.3]",4.66621369531297
4157,"[930, 2.2]",4.6633423439693935
3631,"[810, 3.6]",4.662171353474552
3707,"[830, 2.2]",4.66148559722687
2535,"[570, 2.0]",4.652623874031348
3828,"[860, 0.8]",4.627045961769205
4454,"[990, 4.9]",4.626019667840736
4273,"[950, 4.8]",4.626019667840736
4453,"[990, 4.8]",4.626019667840736
4409,"[980, 4.9]",4.626019667840736
4318,"[960, 4.8]",4.626019667840736
4363,"[970, 4.8]",4.626019667840736
4319,"[960, 4.9]",4.626019667840736
4364,"[970, 4.9]",4.626019667840736
4274,"[950, 4.9]",4.626019667840736
4408,"[980, 4.8]",4.626019667840736
2197,"[490, 4.2]",4.622632990144985
4279,"[960, 0.9]",4.601804737689143
3437,"[770, 2.2]",4.59616369029564
2152,"[480, 4.2]",4.5806378651588995
2664,"[600, 1.4]",4.567300922615626
2477,"[560, 0.7]",4.566016336802156
2491,"[560, 2.1]",4.563527706746821
3571,"[800, 2.1]",4.555669123075163
4067,"[910, 2.2]",4.5370213694688655
3569,"[800, 1.9]",4.532755875087428
3662,"[820, 2.2]",4.520771195571623
2416,"[540, 3.6]",4.520530042518235
3288,"[740, 0.8]",4.516545390873926
3465,"[780, 0.5]",4.511121804942904
4051,"[910, 0.6]",4.509557844811161
2714,"[610, 1.9]",4.50843434951007
2476,"[560, 0.6]",4.506584112362729
4246,"[950, 2.1]",4.496172956286217
3510,"[790, 0.5]",4.468151169047792
3414,"[760, 4.4]",4.452570803174757
3228,"[720, 3.8]",4.441201080004048
3227,"[720, 3.7]",4.441201080004048
3676,"[820, 3.6]",4.411664185578107
3497,"[780, 3.7]",4.403254183933003
3542,"[790, 3.7]",4.403254183933003
3541,"[790, 3.6]",4.403254183933003
2048,"[460, 2.8]",4.402895477530523
3873,"[870, 0.8]",4.392250716503367
3721,"[830, 3.6]",4.388026464778426
2461,"[550, 3.6]",4.3874595563283405
3272,"[730, 3.7]",4.386355588431491
2242,"[500, 4.2]",4.386291278043339
2332,"[520, 4.2]",4.383679678623634
2610,"[590, 0.5]",4.3592347391621145
3587,"[800, 3.7]",4.355136319468775
3586,"[800, 3.6]",4.355136319468775
3434,"[770, 1.9]",4.349428507005187
2842,"[640, 1.2]",4.3420767168397765
4023,"[900, 2.3]",4.339938074252225
3410,"[760, 4.0]",4.337072804333945
2926,"[660, 0.6]",4.334569695531324
4293,"[960, 2.3]",4.330990707435113
3673,"[820, 3.3]",4.320679986268988
3979,"[890, 2.4]",4.316353895770225
4189,"[940, 0.9]",4.298717770303048
2891,"[650, 1.6]",4.294728871955869
3694,"[830, 0.9]",4.2938429444299375
3411,"[760, 4.1]",4.291082306023519
2552,"[570, 3.7]",4.285278239273535
2979,"[670, 1.4]",4.280151485238649
4324,"[970, 0.9]",4.2659914056215955
2402,"[540, 2.2]",4.26211742483727
3348,"[750, 2.3]",4.260373328382447
3215,"[720, 2.5]",4.258198739792237
3752,"[840, 2.2]",4.2565586574537795
2010,"[450, 3.5]",4.246514399595862
2507,"[560, 3.7]",4.242704455583938
3482,"[780, 2.2]",4.2398564430525365
4244,"[950, 1.9]",4.238655544170315
2959,"[660, 3.9]",4.2363261881319625
3458,"[770, 4.3]",4.23491956413956
2287,"[510, 4.2]",4.232206912280434
4370,"[980, 1.0]",4.22730135018453
4007,"[900, 0.7]",4.215868300689441
3638,"[810, 4.3]",4.210976358942056
3440,"[770, 2.5]",4.21035087569009
3503,"[780, 4.3]",4.193190913313762
3548,"[790, 4.3]",4.193190913313762
3593,"[800, 4.3]",4.193190913313762
2321,"[520, 3.1]",4.187549426904277
3230,"[720, 4.0]",4.182184455059221
3652,"[820, 1.2]",4.175775356866997
3024,"[680, 1.4]",4.175694361983951
2576,"[580, 1.6]",4.1749269101129975
3398,"[760, 2.8]",4.16959136052249
3668,"[820, 2.8]",4.165941484319985
4291,"[960, 2.1]",4.159262558191752
2683,"[600, 3.3]",4.158381518994214
3632,"[810, 3.7]",4.148256860158175
2231,"[500, 3.1]",4.13971076243276
2756,"[620, 1.6]",4.137832276179332
3304,"[740, 2.4]",4.134419432795809
2711,"[610, 1.6]",4.132634358636186
2931,"[660, 1.1]",4.117992265628129
2621,"[590, 1.6]",4.101266165410784
3801,"[850, 2.6]",4.072021374252657
4334,"[970, 1.9]",4.07094354891195
2447,"[550, 2.2]",4.057947644893071
3718,"[830, 3.3]",4.048737632913771
2856,"[640, 2.6]",4.041542936672617
3603,"[810, 0.8]",4.038288740623186
2759,"[620, 1.9]",4.03316346582676
2520,"[570, 0.5]",4.028143329819779
3763,"[840, 3.3]",4.024069497180387
3347,"[750, 2.2]",4.01559049764183
2886,"[650, 1.1]",4.01442489661259
2324,"[520, 3.4]",4.0140297696527165
3361,"[750, 3.6]",4.013706876205539
3800,"[850, 2.5]",4.008168041464881
2093,"[470, 2.8]",4.006435623791581
2748,"[620, 0.8]",3.996112144661052
492,"[110, 4.7]",3.994284230688745
494,"[110, 4.9]",3.994284230688745
493,"[110, 4.8]",3.994284230688745
2728,"[610, 3.3]",3.9935309759218343
2597,"[580, 3.7]",3.9816144419165935
2642,"[590, 3.7]",3.9816144419165935
2413,"[540, 3.3]",3.9807282360641314
2276,"[510, 3.1]",3.9683765549899794
3375,"[760, 0.5]",3.9657421883415664
4289,"[960, 1.9]",3.9630494380536145
3742,"[840, 1.2]",3.9543590529598847
4142,"[930, 0.7]",3.954348451079149
3195,"[720, 0.5]",3.9309455919949854
539,"[120, 4.9]",3.930010628238487
4112,"[920, 2.2]",3.9239846216286534
3129,"[700, 2.9]",3.919603473727975
3069,"[690, 1.4]",3.9188573075333126
4190,"[940, 1.0]",3.9030237949293665
629,"[140, 4.9]",3.8939417903864944
628,"[140, 4.8]",3.8939417903864944
2881,"[650, 0.6]",3.8897114773964176
2108,"[470, 4.3]",3.887737652550072
2109,"[470, 4.4]",3.887737652550072
3354,"[750, 2.9]",3.8826397904983154
3831,"[860, 1.1]",3.8779276942152787
3420,"[770, 0.5]",3.8758581442491735
2065,"[460, 4.5]",3.872706117763001
3184,"[710, 3.9]",3.871698251450301
2976,"[670, 1.1]",3.8654273130695014
3615,"[810, 2.0]",3.852750640600544
2110,"[470, 4.5]",3.848427192201089
2153,"[480, 4.3]",3.843520261301787
4232,"[950, 0.7]",3.8392118146768333
2199,"[490, 4.4]",3.838656697481946
2198,"[490, 4.3]",3.838656697481946
3677,"[820, 3.7]",3.838323203129116
3722,"[830, 3.7]",3.8348876425560756
2709,"[610, 1.4]",3.8259168038729516
4234,"[950, 0.9]",3.8253374160309166
3167,"[710, 2.2]",3.819450570706799
3425,"[770, 1.0]",3.818634258901112
4187,"[940, 0.7]",3.8181467106804328
3741,"[840, 1.1]",3.816880404890453
4068,"[910, 2.3]",3.8143930743468952
3767,"[840, 3.7]",3.8115224513617263
2846,"[640, 1.6]",3.8113823988891786
2154,"[480, 4.4]",3.8046569005672186
2333,"[520, 4.3]",3.801890631220425
3392,"[760, 2.2]",3.7997380768389055
2932,"[660, 1.2]",3.787417659659917
2671,"[600, 2.1]",3.7840354507623704
3021,"[680, 1.1]",3.7758970305536232
2111,"[470, 4.6]",3.7708173723066314
1839,"[410, 4.4]",3.7691774466543517
2155,"[480, 4.5]",3.762962652122308
3247,"[730, 1.2]",3.7521314742339698
3246,"[730, 1.1]",3.74660466561868
2310,"[520, 2.0]",3.7415619965346463
3739,"[840, 0.9]",3.7411996207626883
2773,"[620, 3.3]",3.7403360048778427
2670,"[600, 2.0]",3.735428371665133
3764,"[840, 3.4]",3.7326441148921066
2804,"[630, 1.9]",3.727684618545134
526,"[120, 3.6]",3.7264656615839744
1835,"[410, 4.0]",3.719066523921079
3560,"[800, 1.0]",3.7051284668459212
2767,"[620, 2.7]",3.7020071230585074
3669,"[820, 2.9]",3.686979938191357
2619,"[590, 1.4]",3.6819128779067065
2708,"[610, 1.3]",3.6747404051361214
3713,"[830, 2.8]",3.673604684792263
3674,"[820, 3.4]",3.672029716209357
3156,"[710, 1.1]",3.6707009233682717
2662,"[600, 1.2]",3.667533493663706
3876,"[870, 1.1]",3.666129360262058
3714,"[830, 2.9]",3.6624522349050115
3602,"[810, 0.7]",3.660851806547193
2354,"[530, 1.9]",3.6595288034071274
3758,"[840, 2.8]",3.651222157888457
3719,"[830, 3.4]",3.650508840490822
3759,"[840, 2.9]",3.640137657612265
3393,"[760, 2.3]",3.6392732582502574
2536,"[570, 2.1]",3.6357574930469267
3443,"[770, 2.8]",3.6277357090101146
2678,"[600, 2.8]",3.6252089072351827
2977,"[670, 1.2]",3.623997749501505
3614,"[810, 1.9]",3.623894148435697
2243,"[500, 4.3]",3.6234583677305237
2244,"[500, 4.4]",3.6234583677305237
2334,"[520, 4.4]",3.621300959302628
2703,"[610, 0.8]",3.6212731115814947
3399,"[760, 2.9]",3.61366732903356
3488,"[780, 2.8]",3.601054961320417
3600,"[810, 0.5]",3.600772625376595
2092,"[470, 2.7]",3.600379826111388
4322,"[970, 0.7]",3.5929393409470065
2411,"[540, 3.1]",3.5860870064486035
3258,"[730, 2.3]",3.5858786096472692
2843,"[640, 1.3]",3.5818333913634124
2335,"[520, 4.5]",3.5817720369848676
3846,"[860, 2.6]",3.5809797872722426
3875,"[870, 1.0]",3.574249330715473
4009,"[900, 0.9]",3.573438600856788
1781,"[400, 3.1]",3.572941195109868
3683,"[820, 4.3]",3.5722376854730347
1866,"[420, 2.6]",3.5719127437015312
3802,"[850, 2.7]",3.5679893944623897
4277,"[960, 0.7]",3.5660121696274447
3121,"[700, 2.1]",3.5564926960482
2900,"[650, 2.5]",3.5543973888031513
4275,"[960, 0.5]",3.551600411883944
3168,"[710, 2.3]",3.5486500926958104
4052,"[910, 0.7]",3.5461262980916564
4320,"[970, 0.5]",3.536502415975403
2288,"[510, 4.3]",3.5317421673938023
3527,"[790, 2.2]",3.526190612811178
2581,"[580, 2.1]",3.525306018583161
3788,"[850, 1.3]",3.5223233832295233
4024,"[900, 2.4]",3.5135899773193264
3663,"[820, 2.3]",3.5117127315483785
3964,"[890, 0.9]",3.5089270580479295
2549,"[570, 3.4]",3.5063816443808227
2183,"[490, 2.8]",3.5059069458438854
4325,"[970, 1.0]",3.5053932037958275
2185,"[490, 3.0]",3.505393030553595
4145,"[930, 1.0]",3.498801677796925
1973,"[440, 4.3]",3.498036587606966
1975,"[440, 4.5]",3.498036587606966
1974,"[440, 4.4]",3.498036587606966
2289,"[510, 4.4]",3.49617127048397
3349,"[750, 2.4]",3.493267241844967
4326,"[970, 1.1]",3.491226830071268
2901,"[650, 2.6]",3.477679961572589
2204,"[490, 4.9]",3.475468447269723
2203,"[490, 4.8]",3.475468447269723
2201,"[490, 4.6]",3.475468447269723
2202,"[490, 4.7]",3.475468447269723
3169,"[710, 2.4]",3.473325411573633
4069,"[910, 2.4]",3.470221319613461
2138,"[480, 2.8]",3.4671043552526983
2475,"[560, 0.5]",3.4641041010849998
1963,"[440, 3.3]",3.4625418362680715
2706,"[610, 1.1]",3.459355327871901
2290,"[510, 4.5]",3.458008222420944
4113,"[920, 2.3]",3.451623191566392
2403,"[540, 2.3]",3.4478693343546762
673,"[150, 4.8]",3.447074321237341
674,"[150, 4.9]",3.447074321237341
2200,"[490, 4.5]",3.441979019578645
2723,"[610, 2.8]",3.441238574378699
2068,"[460, 4.8]",3.4361788711923857
2067,"[460, 4.7]",3.4361788711923857
2366,"[530, 3.1]",3.434998038081077
719,"[160, 4.9]",3.4346214787533227
3212,"[720, 2.2]",3.433406149837068
2315,"[520, 2.5]",3.426973017007862
2096,"[470, 3.1]",3.417896851962321
2887,"[650, 1.2]",3.4176105020632725
2113,"[470, 4.8]",3.414636639870382
2156,"[480, 4.6]",3.414636639870382
2112,"[470, 4.7]",3.414636639870382
2159,"[480, 4.9]",3.414636639870382
2157,"[480, 4.7]",3.414636639870382
2158,"[480, 4.8]",3.414636639870382
2018,"[450, 4.3]",3.398492601563033
2625,"[590, 2.0]",3.398437304671771
4336,"[970, 2.1]",3.395887240360755
2308,"[520, 1.8]",3.3936753874932584
2751,"[620, 1.1]",3.3908604734495396
3708,"[830, 2.3]",3.382822473808866
3753,"[840, 2.3]",3.3622116238324726
3891,"[870, 2.6]",3.3567740784937374
3920,"[880, 1.0]",3.3561963872897733
2359,"[530, 2.4]",3.3521152103584675
2580,"[580, 2.0]",3.3496402076439793
2768,"[620, 2.8]",3.3487365113648595
3286,"[740, 0.6]",3.346245934891765
4078,"[910, 3.3]",3.3443018729979714
3201,"[720, 1.1]",3.343557561757864
2069,"[460, 4.9]",3.3415629046415525
2369,"[530, 3.4]",3.3398803689440184
2378,"[530, 4.3]",3.337699145046443
4371,"[980, 1.1]",3.321220510186077
2114,"[470, 4.9]",3.319670995606068
3336,"[750, 1.1]",3.3174031564198097
2754,"[620, 1.4]",3.308724901480038
3489,"[780, 2.9]",3.3050564110263996
3022,"[680, 1.2]",3.30434622365278
3675,"[820, 3.5]",3.303930145244809
2565,"[580, 0.5]",3.2862275814661683
3444,"[770, 2.9]",3.28115734669862
3257,"[730, 2.2]",3.279089018517717
2888,"[650, 1.3]",3.268443056431332
4235,"[950, 1.0]",3.2680239614566005
2747,"[620, 0.7]",3.267792207601275
2316,"[520, 2.6]",3.266223002478678
3241,"[730, 0.6]",3.262132087900899
1919,"[430, 3.4]",3.2593378360088767
3317,"[740, 3.7]",3.25549547158265
2230,"[500, 3.0]",3.2536021602368566
4230,"[950, 0.5]",3.2483629946812145
2715,"[610, 2.0]",3.246898782493217
2245,"[500, 4.5]",3.246730169921304
3459,"[770, 4.4]",3.2424705137299195
3504,"[780, 4.4]",3.2424705137299195
3214,"[720, 2.4]",3.2416360666758623
1877,"[420, 3.7]",3.2397291567549362
3229,"[720, 3.9]",3.226249968931874
2847,"[640, 1.7]",3.2257700420094344
2432,"[550, 0.7]",3.2243831492525836
4079,"[910, 3.4]",3.219824387491284
2077,"[470, 1.2]",3.2145488382173886
3616,"[810, 2.1]",3.2111443463625933
4280,"[960, 1.0]",3.206586976682222
2818,"[630, 3.3]",3.2063913063274083
2271,"[510, 2.6]",3.2048213429699244
4281,"[960, 1.1]",3.2034496700033777
2137,"[480, 2.7]",3.2032771855447044
2320,"[520, 3.0]",3.2006955127482706
3784,"[850, 0.9]",3.1963129731980917
1692,"[380, 3.2]",3.1955954751439313
3533,"[790, 2.8]",3.1953620871260893
2184,"[490, 2.9]",3.1927838270806217
2182,"[490, 2.7]",3.1856581884101356
2504,"[560, 3.4]",3.1823493094972064
3273,"[730, 3.8]",3.181764932734059
3274,"[730, 3.9]",3.181764932734059
3213,"[720, 2.3]",3.177844413327239
2379,"[530, 4.4]",3.176242218136048
4202,"[940, 2.2]",3.174726824530224
2081,"[470, 1.6]",3.1706744868252223
2339,"[520, 4.9]",3.1700517204521974
2248,"[500, 4.8]",3.1700517204521974
2247,"[500, 4.7]",3.1700517204521974
2338,"[520, 4.8]",3.1700517204521974
2294,"[510, 4.9]",3.1700517204521974
2249,"[500, 4.9]",3.1700517204521974
2293,"[510, 4.8]",3.1700517204521974
2337,"[520, 4.7]",3.1700517204521974
2246,"[500, 4.6]",3.1700517204521974
2292,"[510, 4.7]",3.1700517204521974
3455,"[770, 4.0]",3.1623615293704845
3302,"[740, 2.2]",3.1575692253366707
3151,"[710, 0.6]",3.153732447453495
2945,"[660, 2.5]",3.153160710862265
3259,"[730, 2.4]",3.150976076597391
2684,"[600, 3.4]",3.150778725122619
3810,"[850, 3.5]",3.1461704201647014
4236,"[950, 1.1]",3.1446433991302816
3060,"[690, 0.5]",3.1434882293914734
2902,"[650, 2.7]",3.1410770759746973
3291,"[740, 1.1]",3.140600783213842
3847,"[860, 2.7]",3.1377285943437627
491,"[110, 4.6]",3.136461144777239
2275,"[510, 3.0]",3.135693237616442
2020,"[450, 4.5]",3.134224875291764
2019,"[450, 4.4]",3.134224875291764
3500,"[780, 4.0]",3.13336803829529
3649,"[820, 0.9]",3.1309044247899
2501,"[560, 3.1]",3.1224110933183025
3362,"[750, 3.7]",3.1153129523734107
2226,"[500, 2.6]",3.114178326474894
2704,"[610, 0.9]",3.1099992420749123
3032,"[680, 2.2]",3.108122396718637
3438,"[770, 2.3]",3.10758039432119
2229,"[500, 2.9]",3.1067165356859427
2935,"[660, 1.5]",3.1054557371716482
3106,"[700, 0.6]",3.105313622523856
2355,"[530, 2.0]",3.104506749420388
3898,"[870, 3.3]",3.1038973767957323
2812,"[630, 2.7]",3.1035266789739566
3394,"[760, 2.4]",3.1026549249114423
3811,"[850, 3.6]",3.099440943146907
2175,"[490, 2.0]",3.095401180880923
2423,"[540, 4.3]",3.091499975795004
2319,"[520, 2.9]",3.090844379402818
448,"[100, 4.8]",3.0884542920723113
3965,"[890, 1.0]",3.0873479543613005
1979,"[440, 4.9]",3.084693293300435
2726,"[610, 3.1]",3.0835176225625256
3943,"[880, 3.3]",3.0804081911242145
3664,"[820, 2.4]",3.0798952298762647
3534,"[790, 2.9]",3.079725970681826
2311,"[520, 2.1]",3.0719702286162356
3546,"[790, 4.1]",3.071752835794333
3545,"[790, 4.0]",3.071752835794333
2927,"[660, 0.7]",3.068045155300537
3456,"[770, 4.1]",3.0673017970209036
2837,"[640, 0.7]",3.065117827871583
3709,"[830, 2.4]",3.059677057932932
3572,"[800, 2.2]",3.0553590212192225
3158,"[710, 1.3]",3.0515992466701984
3483,"[780, 2.3]",3.0447382627080954
3528,"[790, 2.3]",3.0447382627080954
2729,"[610, 3.4]",3.044616274412825
3318,"[740, 3.8]",3.0424631209058153
3501,"[780, 4.1]",3.0391798424464773
3590,"[800, 4.0]",3.0381853467405255
2857,"[640, 2.7]",3.0287545141647807
2032,"[460, 1.2]",3.0266912164653625
2007,"[450, 3.2]",3.025978703248615
2122,"[480, 1.2]",3.0220870292605264
3196,"[720, 0.6]",3.021220444715125
3635,"[810, 4.0]",3.0161149054751077
2360,"[530, 2.5]",3.014977277437119
3319,"[740, 3.9]",3.0092991945913976
3578,"[800, 2.8]",3.007638871822793
2946,"[660, 2.6]",3.0067126803332744
2468,"[550, 4.3]",3.0002091063859457
1834,"[410, 3.9]",2.999414667669773
3653,"[820, 1.3]",2.9891439363233987
3066,"[690, 1.1]",2.9884200275739006
2626,"[590, 2.1]",2.9871048621451735
2792,"[630, 0.7]",2.98230287558864
3157,"[710, 1.2]",2.9772926258136834
3698,"[830, 1.3]",2.9771256802461563
2978,"[670, 1.3]",2.973826956583923
1928,"[430, 4.3]",2.9692657376204927
2933,"[660, 1.3]",2.9687815255655794
3421,"[770, 0.6]",2.967015850502046
449,"[100, 4.9]",2.963905279881066
2802,"[630, 1.7]",2.9633148481233524
3988,"[890, 3.3]",2.962318328172676
2663,"[600, 1.3]",2.9542942349566186
3832,"[860, 1.2]",2.952978296669906
2266,"[510, 2.1]",2.949312606163953
3830,"[860, 1.0]",2.947422271334011
3249,"[730, 1.4]",2.943427618995671
3261,"[730, 2.6]",2.9403380087030095
2582,"[580, 2.2]",2.9292698437413622
4033,"[900, 3.3]",2.918723158301553
3457,"[770, 4.2]",2.9146105917045038
2537,"[570, 2.2]",2.9135882008718763
3331,"[750, 0.6]",2.9098230473270736
3899,"[870, 3.4]",2.9010125305076633
3854,"[860, 3.4]",2.9010125305076633
2799,"[630, 1.4]",2.898895349654965
3936,"[880, 2.6]",2.8913407465819825
4070,"[910, 2.5]",2.8890132327580607
2990,"[670, 2.5]",2.888250226901011
3502,"[780, 4.2]",2.8858915650896284
3591,"[800, 4.1]",2.884947229144358
2448,"[550, 2.3]",2.8835099078158404
3363,"[750, 3.8]",2.8797179539370723
3944,"[880, 3.4]",2.878584874190896
2361,"[530, 2.6]",2.8751914553984275
2760,"[620, 2.0]",2.8742497301187404
2141,"[480, 3.1]",2.8719890272922153
2890,"[650, 1.5]",2.8700245564383957
1929,"[430, 4.4]",2.867007733785927
1930,"[430, 4.5]",2.867007733785927
3636,"[810, 4.1]",2.8639899631753916
2612,"[590, 0.7]",2.851180723038479
3989,"[890, 3.4]",2.847867877480642
3077,"[690, 2.2]",2.844285119058411
2707,"[610, 1.2]",2.8424282394337532
2254,"[510, 0.9]",2.8402346405755323
2882,"[650, 0.7]",2.836336108078175
535,"[120, 4.5]",2.8342189658969827
3650,"[820, 1.0]",2.829205648092
2396,"[540, 1.6]",2.8208571335495605
4010,"[900, 1.0]",2.819591029526611
1884,"[420, 4.4]",2.8179219488259983
2980,"[670, 1.5]",2.817660090312555
2456,"[550, 3.1]",2.817615486409691
3877,"[870, 1.2]",2.8121898834469343
2274,"[510, 2.9]",2.8090264947121373
4034,"[900, 3.4]",2.8057595792153704
3105,"[700, 0.5]",2.8026492674373844
2844,"[640, 1.4]",2.8018112856196575
3473,"[780, 1.3]",2.799897503845746
2492,"[560, 2.2]",2.799023389397236
2167,"[490, 1.2]",2.798413910167463
3067,"[690, 1.2]",2.7978529061708715
3579,"[800, 2.9]",2.7936971540159483
3080,"[690, 2.5]",2.7929875324926656
3680,"[820, 4.0]",2.7907683191409864
3725,"[830, 4.0]",2.786757592063683
2749,"[620, 0.9]",2.7825601059167075
2774,"[620, 3.4]",2.775842375100424
4146,"[930, 1.1]",2.772730339305817
3770,"[840, 4.0]",2.769778444297195
3406,"[760, 3.6]",2.7622323864663634
3407,"[760, 3.7]",2.7622323864663634
536,"[120, 4.6]",2.7621033296350563
537,"[120, 4.7]",2.7621033296350563
3547,"[790, 4.2]",2.7618480055883943
3439,"[770, 2.4]",2.759691595241592
2813,"[630, 2.8]",2.759078074723357
3855,"[860, 3.5]",2.7568453378938402
3900,"[870, 3.5]",2.7568453378938402
2382,"[530, 4.7]",2.7547205098621594
2384,"[530, 4.9]",2.7547205098621594
2383,"[530, 4.8]",2.7547205098621594
2024,"[450, 4.9]",2.7544567563258604
3150,"[710, 0.5]",2.7519373930609357
2429,"[540, 4.9]",2.7456814542574
2427,"[540, 4.7]",2.7456814542574
2428,"[540, 4.8]",2.7456814542574
3484,"[780, 2.4]",2.740300790719429
2530,"[570, 1.5]",2.7358440314913848
3945,"[880, 3.5]",2.735532234587115
3592,"[800, 4.2]",2.731667093369311
3922,"[880, 1.2]",2.728802546353623
2752,"[620, 1.2]",2.7205563762339184
3471,"[780, 1.1]",2.716919093688901
2771,"[620, 3.1]",2.7150956769842063
2186,"[490, 3.1]",2.713284678786711
2651,"[590, 4.6]",2.712790802545717
2609,"[580, 4.9]",2.712790802545717
2652,"[590, 4.7]",2.712790802545717
2608,"[580, 4.8]",2.712790802545717
2607,"[580, 4.7]",2.712790802545717
2653,"[590, 4.8]",2.712790802545717
2654,"[590, 4.9]",2.712790802545717
2606,"[580, 4.6]",2.712790802545717
3637,"[810, 4.2]",2.7117211467895093
2943,"[660, 2.3]",2.7097048900274894
2925,"[660, 0.5]",2.709481488192303
2947,"[660, 2.7]",2.7083137191984212
2618,"[590, 1.3]",2.7077438903821722
3604,"[810, 0.9]",2.706618650122878
