open,high,low,close,volume,symbol,time_stamp,datetime,date,date_stamp,created_at,updated_at,trade,amount,type
8090.4,8090.4,8086.1,8086.1,1.53788023,OKEX.BTC-USDT,1578932940,2020-01-14 00:29:00,2020-01-14,1578931200,1617203163,1617203163,1,12438.7597702975,1min
8090.3,8090.5,8090.2,8090.5,2.89698743,OKEX.BTC-USDT,1578932880,2020-01-14 00:28:00,2020-01-14,1578931200,1617203163,1617203163,1,23437.787103672,1min
8092.4,8092.4,8089.6,8090.3,5.0907581,OKEX.BTC-USDT,1578932820,2020-01-14 00:27:00,2020-01-14,1578931200,1617203163,1617203163,1,41191.10555243501,1min
8094.3,8095.2,8092.5,8092.5,1.99755418,OKEX.BTC-USDT,1578932760,2020-01-14 00:26:00,2020-01-14,1578931200,1617203163,1617203163,1,16167.005000412,1min
8096.5,8096.5,8094.2,8094.3,1.19333197,OKEX.BTC-USDT,1578932700,2020-01-14 00:25:00,2020-01-14,1578931200,1617203163,1617203163,1,9660.499629938,1min
8094.7,8096.4,8093.5,8096.4,8.57254568,OKEX.BTC-USDT,1578932640,2020-01-14 00:24:00,2020-01-14,1578931200,1617203163,1617203163,1,69399.47217972399,1min
8090.8,8095.6,8090.8,8094.8,4.32429982,OKEX.BTC-USDT,1578932580,2020-01-14 00:23:00,2020-01-14,1578931200,1617203163,1617203163,1,34995.693583296,1min
8087.1,8090.7,8087.1,8090.7,1.46776117,OKEX.BTC-USDT,1578932520,2020-01-14 00:22:00,2020-01-14,1578931200,1617203163,1617203163,1,11872.573328012999,1min
8087.5,8088.1,8085.1,8086.9,12.82021106,OKEX.BTC-USDT,1578932460,2020-01-14 00:21:00,2020-01-14,1578931200,1617203163,1617203163,1,103679.610884432,1min
8091.2,8091.2,8085.2,8087.5,9.76469914,OKEX.BTC-USDT,1578932400,2020-01-14 00:20:00,2020-01-14,1578931200,1617203163,1617203163,1,78990.068988159,1min
8090.5,8097.6,8089.6,8091.4,21.44504488,OKEX.BTC-USDT,1578932340,2020-01-14 00:19:00,2020-01-14,1578931200,1617203163,1617203163,1,173510.785871836,1min
8098.4,8098.5,8090.5,8090.7,11.00765263,OKEX.BTC-USDT,1578932280,2020-01-14 00:18:00,2020-01-14,1578931200,1617203163,1617203163,1,89101.99459616649,1min
8095.2,8098.3,8095.2,8098.3,7.5054777,OKEX.BTC-USDT,1578932220,2020-01-14 00:17:00,2020-01-14,1578931200,1617203163,1617203163,1,60769.976567475,1min
8104.8,8104.8,8093.7,8094.6,45.97461339,OKEX.BTC-USDT,1578932160,2020-01-14 00:16:00,2020-01-14,1578931200,1617203163,1617203163,1,372380.57607498305,1min
8097.1,8105.7,8097.1,8104.8,17.00727659,OKEX.BTC-USDT,1578932100,2020-01-14 00:15:00,2020-01-14,1578931200,1617203163,1617203163,1,137775.09729176052,1min
8096.5,8097.1,8092.8,8097.1,23.00653398,OKEX.BTC-USDT,1578932040,2020-01-14 00:14:00,2020-01-14,1578931200,1617203163,1617203163,1,186279.304329264,1min
8099.8,8100.5,8096.5,8096.5,13.46405386,OKEX.BTC-USDT,1578931980,2020-01-14 00:13:00,2020-01-14,1578931200,1617203163,1617203163,1,109033.92776635899,1min
8095.9,8099.9,8093.2,8099.7,27.03742973,OKEX.BTC-USDT,1578931920,2020-01-14 00:12:00,2020-01-14,1578931200,1617203163,1617203163,1,218943.698467594,1min
8086.4,8099.8,8086.4,8095.9,46.40240062,OKEX.BTC-USDT,1578931860,2020-01-14 00:11:00,2020-01-14,1578931200,1617203163,1617203163,1,375448.783776513,1min
8078.2,8086.6,8078.2,8086.5,8.73782127,OKEX.BTC-USDT,1578931800,2020-01-14 00:10:00,2020-01-14,1578931200,1617203163,1617203163,1,70622.1297415845,1min
8075.2,8078.3,8074.9,8078.2,10.70348463,OKEX.BTC-USDT,1578931740,2020-01-14 00:09:00,2020-01-14,1578931200,1617203163,1617203163,1,86448.834311121,1min
8075.3,8076.0,8074.3,8074.4,9.26895756,OKEX.BTC-USDT,1578931680,2020-01-14 00:08:00,2020-01-14,1578931200,1617203163,1617203163,1,74845.44195336601,1min
8074.0,8076.3,8074.0,8075.4,5.26903183,OKEX.BTC-USDT,1578931620,2020-01-14 00:07:00,2020-01-14,1578931200,1617203163,1617203163,1,42545.851317701,1min
8076.4,8076.4,8071.4,8074.0,18.17198964,OKEX.BTC-USDT,1578931560,2020-01-14 00:06:00,2020-01-14,1578931200,1617203163,1617203163,1,146742.450740928,1min
